"X","V2","V3","V4","V5","V6","V7","V8","V9","C2","C3","C4"
912,0.15,0.09,0.01,0.26,0.5,0,0.49,0.22,0,1,0
913,0.0600000000000001,0.04,0.07,0.25,0.5,0,0.51,0.22,1,0,1
914,0.09,0.17,0.17,0.21,0.5,0,0.48,0.26,0,1,0
915,0.07,0.28,0.08,0.3,0.5,0,0.53,0.27,0,0,1
916,0.11,0.01,0.05,0.32,0.5,0,0.6,0.33,1,0,0
917,0.15,0.05,0,0.35,0.5,0,0.47,0.22,1,0,0
918,0.14,0.09,0.07,0.25,0.5,0,0.47,0.57,0,0,0
920,0.04,0.06,0.01,0.25,0.5,0,0.53,0.22,0,0,0
922,0.04,0,0.0599999999999999,0.25,0.5,0,0.52,0.22,0,0,1
924,0.0700000000000001,0.02,0.19,0.49,0.5,0,0.52,0.22,1,1,0
925,0.12,0.09,0.01,0.22,0.5,0,0.53,0.22,0,1,0
926,0.02,0.04,0,0.33,0.5,0,0.54,0.26,0,0,0
928,0.06,0.05,0.13,0.19,0.5,0,0.62,0.33,0,0,1
929,0.11,0.09,0.08,0.25,0.5,0,0.56,0.22,0,0,1
930,0.1,0.1,0.08,0.25,0.5,0,0.55,0.22,0,0,1
931,0.05,0.0600000000000001,0.05,0.14,0.5,0,0.5,0.25,1,1,1
932,0.04,0.01,0.0599999999999999,0.29,0.5,0,0.56,0.11,0,1,1
933,0.04,0.01,0.0599999999999999,0.29,0.5,0,0.56,0.11,0,1,1
934,0.12,0.11,0.0599999999999999,0.36,0.5,0,0.56,0.21,1,0,1
935,0.12,0.11,0.0599999999999999,0.36,0.5,0,0.56,0.21,1,0,1
937,0.06,0.16,0.03,0.37,0.5,0,0.62,0.16,0,0,1
939,0.23,0.02,0.01,0.08,0.5,0,0.46,0.22,1,1,1
940,0.14,0.08,0.02,0.27,0.5,0,0.53,0.29,0,0,1
942,0.08,0.12,0.08,0.27,0.5,0,0.47,0.28,1,0,0
943,0.08,0,0.1,0.26,0.5,0,0.48,0.22,1,0,1
944,0.01,0.04,0.12,0.19,0.5,0,0.42,0.22,0,0,1
945,0.15,0.01,0.04,0.19,0.5,0,0.5,0.3,0,0,0
947,0.11,0.05,0.04,0.44,0.5,0,0.53,0.51,0,0,1
948,0.09,0.19,0.0599999999999999,0.13,0.5,0,0.54,0.22,0,0,1
949,0.22,0.18,0.04,0.13,0.5,0,0.5,0.22,0,0,1
950,0.03,0.03,0.05,0.25,0.5,0,0.48,0.22,1,0,1
951,0.05,0.01,0.04,0.24,0.5,0,0.52,0.22,0,1,1
952,0.15,0.02,0.03,0.32,0.5,0,0.58,0.22,0,0,0
954,0.03,0.04,0.04,0.37,0.5,0,0.49,0.36,0,1,0
955,0.18,0.11,0.14,0.18,0.5,0,0.54,0.22,0,1,1
956,0.08,0.07,0.12,0.22,0.5,0,0.32,0.32,1,0,1
958,0.11,0.11,0.03,0.24,0.5,0,0.46,0.22,0,0,1
959,0.13,0,0.04,0.21,0.5,0,0.45,0.33,0,0,1
960,0.2,0.09,0.01,0.16,0.5,0,0.49,0.34,0,0,0
961,0.12,0.19,0,0.15,0.5,0,0.42,0.26,0,0,0
963,0.03,0.14,0.18,0.18,0.5,0,0.7,0.25,0,0,1
964,0.03,0.14,0.18,0.18,0.5,0,0.7,0.25,0,0,1
965,0.08,0.06,0.01,0.3,0.5,0,0.63,0.11,1,0,1
967,0.1,0.02,0.03,0.12,0.5,0,0.46,0.31,1,1,0
968,0.1,0.02,0.03,0.12,0.5,0,0.46,0.31,1,1,0
969,0.12,0.04,0.08,0.17,0.5,0,0.56,0.28,1,1,1
972,0.05,0.0700000000000001,0.01,0.18,0.5,0,0.5,0.11,0,1,1
973,0.13,0.0700000000000001,0.01,0.18,0.5,0,0.55,0.16,0,1,1
974,0.12,0.05,0.13,0.48,0.5,0,0.64,0.27,0,0,1
976,0.23,0.12,0.12,0.38,0.5,0,0.6,0.14,1,0,1
977,0.05,0.13,0.13,0.45,0.5,0,0.47,0.11,0,0,1
978,0.09,0.04,0.04,0.27,0.5,0,0.52,0.11,1,0,1
979,0.14,0.15,0.06,0.26,0.5,0,0.57,0.22,1,1,0
980,0.14,0.15,0.06,0.26,0.5,0,0.57,0.22,1,1,0
982,0.06,0.16,0.16,0.12,0.5,0,0.57,0.23,0,0,1
984,0.11,0.06,0.02,0.22,0.5,0,0.52,0.11,0,0,1
985,0.09,0.04,0.1,0.29,0.5,0,0.56,0.22,0,0,1
987,0.15,0.15,0.14,0.4,0.5,0,0.68,0.16,0,0,1
988,0.15,0.15,0.14,0.4,0.5,0,0.68,0.16,0,0,1
989,0.06,0.27,0.28,0.79,0.5,0,0.78,0,0,0,1
990,0.14,0.28,0.49,0.8,0.5,0,0.87,0.01,0,0,1
992,0.0700000000000001,0.14,0.04,0.41,0.5,0,0.5,0.22,1,0,0
993,0.0700000000000001,0.14,0.04,0.35,0.5,0,0.48,0.22,1,0,0
994,0.05,0.05,0.04,0.48,0.5,0,0.53,0.22,1,0,1
996,0.01,0.03,0.07,0.16,0.5,0,0.55,0.22,0,0,1
997,0.01,0.0600000000000001,0.03,0.1,0.5,0,0.45,0.22,0,1,0
998,0.17,0.11,0.01,0.19,0.5,0,0.31,0.22,1,1,1
999,0.2,0.05,0.04,0.23,0.5,0,0.27,0.22,1,1,1
1000,0.24,0.11,0.04,0.2,0.5,0,0.28,0.22,1,1,0
1001,0.29,0.33,0.05,0.21,0.5,0,0.31,0.22,1,1,1
1003,0.05,0.13,0.02,0.27,0.5,0,0.51,0.22,0,1,1
1004,0.0700000000000001,0.12,0.01,0.19,0.5,0,0.48,0.32,1,1,1
1005,0.02,0.0700000000000001,0.05,0.5,0.5,0,0.49,0.22,0,1,0
1006,0.03,0.16,0.06,0.22,0.5,0,0.59,0.37,0,0,0
1007,0.03,0.06,0.1,0.22,0.5,0,0.55,0.22,1,0,1
1009,0.17,0.05,0.03,0.21,0.5,0,0.6,0.19,0,0,1
1010,0.17,0.05,0.03,0.21,0.5,0,0.6,0.19,0,0,1
1011,0.01,0.08,0.01,0.33,0.5,0,0.49,0.26,0,0,1
1012,0.03,0.1,0.03,0.22,0.5,0,0.52,0.25,0,0,1
1013,0.03,0.1,0.03,0.22,0.5,0,0.52,0.25,0,0,1
1014,0.07,0.01,0.13,0.13,0.5,0,0.51,0.22,0,1,1
1015,0.03,0.05,0.08,0.41,0.5,0,0.47,0.21,0,1,1
1016,0.03,0.05,0.08,0.41,0.5,0,0.47,0.21,0,1,1
1017,0.1,0.16,0.0599999999999999,0.19,0.5,0,0.56,0.25,0,1,1
1018,0.1,0.16,0.0599999999999999,0.19,0.5,0,0.57,0.25,0,1,1
1019,0.11,0.01,0.01,0.44,0.5,0,0.46,0.11,0,1,1
1020,0.11,0.01,0.01,0.44,0.5,0,0.46,0.11,0,1,1
1021,0.02,0.03,0.07,0.17,0.5,0,0.53,0.28,1,1,1
1022,0.08,0.01,0.03,0.22,0.5,0,0.5,0.11,1,0,1
1023,0.01,0.01,0.11,0.23,0.5,0,0.65,0.11,1,1,1
1024,0.08,0,0.14,0.28,0.5,0,0.41,0.57,0,0,1
1026,0.04,0.08,0.09,0.36,0.5,0,0.5,0.22,1,1,1
1027,0.12,0.19,0.11,0.43,0.5,0,0.56,0.39,0,0,1
1028,0.12,0.19,0.11,0.43,0.5,0,0.56,0.39,0,0,1
1029,0.11,0.08,0.01,0.14,0.5,0,0.54,0.48,1,1,1
1030,0.07,0.11,0.01,0.29,0.5,0,0.58,0.22,0,0,1
1031,0.08,0.03,0.07,0.08,0.5,0,0.49,0.28,0,0,1
1032,0,0.09,0.07,0.23,0.5,0,0.53,0.27,0,0,1
1033,0.12,0.12,0,0.38,0.5,0,0.56,0.22,0,0,0
1034,0.08,0.01,0.11,0.08,0.5,0,0.53,0.22,1,1,0
1035,0.02,0.09,0.01,0.28,0.5,0,0.52,0.27,1,0,0
1036,0.15,0.24,0.04,0.28,0.5,0,0.49,0.49,0,0,1
1037,0.28,0.37,0.07,0.27,0.5,0,0.52,0.22,1,1,0
1039,0.01,0.01,0.03,0.23,0.5,0,0.47,0.68,1,0,0
1040,0.1,0.51,0.13,0.41,0.5,0,0.5,0.27,0,1,0
1041,0.0700000000000001,0.07,0.01,0.14,0.5,0,0.49,0.22,1,0,1
1042,0.1,0.03,0.18,0.18,0.5,0,0.47,0.22,0,0,0
1043,0.03,0.05,0.04,0.49,0.5,0,0.46,0.22,1,1,0
1047,0.05,0.15,0.11,0.56,0.5,0,0.49,0.22,1,1,0
1048,0.02,0.09,0.04,0.52,0.5,0,0.46,0.22,0,1,0
1049,0.03,0.07,0,0.16,0.5,0,0.44,0.22,0,0,0
1050,0.11,0.02,0.02,0.18,0.5,0,0.47,0.38,1,1,0
1051,0.36,0.17,0.02,0.18,0.5,0,0.49,0.22,1,1,0
1052,0.0600000000000001,0.03,0.07,0.2,0.5,0,0.44,0.22,1,1,0
1053,0,0.11,0.05,0.09,0.5,0,0.54,0.22,0,0,1
1054,0.11,0.09,0.02,0.12,0.5,0,0.45,0.22,0,0,1
1055,0.0600000000000001,0.0600000000000001,0.01,0.13,0.5,0,0.47,0.25,1,1,1
1056,0.03,0.05,0.07,0.17,0.5,0,0.45,0.22,0,0,1
1057,0.15,0.03,0.01,0.19,0.5,0,0.47,0.26,0,0,1
1058,0.09,0.0700000000000001,0.05,0.14,0.5,0,0.49,0.22,1,1,0
1059,0.03,0.02,0.07,0.18,1,0,0.54,0.22,0,0,0
1060,0.05,0.22,0.01,0.21,0.5,0,0.46,0.27,0,1,0
1061,0.0700000000000001,0,0.19,0.22,0.5,0,0.5,0.22,1,0,0
1062,0.08,0,0.04,0.09,0.5,0,0.51,0.22,0,0,0
1063,0.05,0.02,0.02,0.3,0.5,0,0.47,0.22,0,1,1
1064,0.05,0.02,0.05,0.15,0.5,0,0.46,0.31,1,1,1
1067,0.0600000000000001,0.23,0.16,0.26,0.5,0,0.51,0.22,1,1,0
1072,0.12,0.07,0.05,0.15,0.5,0,0.49,0.31,0,0,0
1073,0.1,0.0600000000000001,0.0599999999999999,0.18,0.5,0,0.49,0.22,1,1,1
1075,0.1,0.19,0.12,0.2,0.5,0,0.57,0.47,0,0,1
1076,0.02,0.03,0.03,0.25,0.5,0,0.46,0.29,0,1,1
1077,0.28,0.33,0.11,0.36,0.5,0,0.62,0.22,1,1,0
1078,0.03,0.0600000000000001,0.12,0.09,1,0,0.45,0.25,1,1,0
1079,0.07,0.21,0.18,0.23,0.5,0,0.61,0.26,0,0,0
1080,0.02,0.12,0.05,0.28,0.5,0,0.48,0.99,0,0,0
1081,0.01,0.01,0.04,0.29,0.5,0,0.54,0.27,0,1,0
1082,0.19,0.16,0.04,0.12,0.5,0,0.47,0.38,0,0,1
1083,0,0,0.01,0.18,0.5,0,0.49,0.25,0,0,1
1085,0.21,0.29,0.02,0.24,0.5,0,0.52,0.22,1,1,1
1086,0.36,0.2,0.17,0.31,0.5,0,0.43,0.3,1,1,0
1087,0.0700000000000001,0.1,0.06,0.15,0.5,0,0.46,0.22,1,1,0
1088,0.02,0.0700000000000001,0.02,0.44,0.5,0,0.47,0.22,0,1,1
1089,0.04,0,0.04,0.21,0.5,0,0.47,0.22,1,0,0
1090,0.21,0.08,0.17,0.19,0.5,0,0.47,0.27,1,1,0
1091,0.07,0.06,0.16,0.7,0.5,0,0.58,0.25,0,0,1
1093,0.09,0,0.02,0.23,0.5,0,0.56,0.26,0,0,1
1094,0.04,0.16,0,0.17,0.5,0,0.51,0.22,0,1,0
1095,0.07,0.07,0.04,0.31,0.5,0,0.57,0.22,0,0,1
1096,0.04,0.08,0.02,0.49,0.5,0,0.51,0.31,0,0,1
1097,0.07,0.21,0.02,0.22,0.5,0,0.45,0.34,0,0,0
1098,0.02,0.01,0.04,0.22,0.5,0,0.47,0.45,0,1,0
1099,0.16,0.07,0.04,0.23,0.5,0,0.48,0.43,0,0,1
1100,0.0700000000000001,0.0600000000000001,0.0599999999999999,0.15,0.5,0,0.46,0.25,1,1,1
1101,0.12,0.02,0.02,0.12,0.5,0,0.53,0.31,0,0,0
1102,0.17,0.11,0.03,0.13,0.5,0,0.47,0.22,0,1,0
1103,0.11,0.07,0.2,0.35,0.5,0,0.48,0.22,0,0,0
1104,0.03,0.0700000000000001,0.05,0.25,0.5,0,0.57,0.22,0,1,1
1105,0.02,0.0600000000000001,0.0599999999999999,0.17,0.5,0,0.48,0.66,0,1,1
1106,0.12,0.0600000000000001,0.01,0.13,0.5,0,0.58,0.8,0,1,1
1107,0.03,0.01,0.13,0.22,0.5,0,0.61,0.45,0,0,0
1108,0.31,0.2,0.02,0.33,0.5,0,0.49,0.22,1,1,1
1110,0.3,0.33,0.17,0.36,0.5,0,0.51,0.21,0,0,1
1111,0.15,0.18,0.02,0.15,0.5,0,0.47,0.31,1,0,1
1112,0.09,0.06,0.15,0.33,0.5,0,0.49,0.22,0,0,0
1113,0.02,0.0700000000000001,0,0.2,0.5,0,0.48,0.59,0,1,0
1114,0.09,0.26,0.07,0.12,0.5,0,0.51,0.22,0,1,0
1115,0.01,0.0600000000000001,0.07,0.18,0.5,0,0.62,0.69,0,1,1
1116,0.08,0.02,0.17,0.13,0.5,0,0.47,0.27,1,1,0
1117,0.26,0.12,0.19,0.13,0.5,0,0.47,0.22,0,0,0
1118,0.05,0.01,0,0.26,0.5,0,0.48,0.22,1,1,0
1119,0.11,0.15,0.05,0.36,0.5,0,0.54,0.27,1,1,1
1120,0.22,0.08,0.27,0.2,0.5,0,0.51,0.22,0,0,0
1121,0.24,0.14,0.29,0.18,0.5,0,0.54,0.22,0,0,0
1122,0.1,0.04,0,0.29,0.5,0,0.46,0.22,0,0,0
1123,0.16,0.02,0.04,0.24,0.5,0,0.55,0.67,0,0,1
1124,0.12,0.09,0.13,0.18,0.5,0,0.49,0.22,0,0,0
1125,0.06,0.02,0.04,0.18,0.5,0,0.53,0.22,0,0,0
1126,0.17,0.06,0.0599999999999999,0.6,0.5,0,0.81,0.33,1,0,1
1127,0.0600000000000001,0.09,0.11,0.22,0.5,0,0.63,0.28,1,0,1
1129,0.02,0.01,0.03,0.11,0.5,0,0.4,0.22,1,1,1
1130,0.05,0.11,0.0599999999999999,0.17,0.5,0,0.56,0.22,1,1,1
1131,0.04,0.08,0.13,0.28,0.5,0,0.47,0.31,0,1,0
1132,0.0600000000000001,0.08,0,0.07,0.5,0,0.45,0.22,1,1,0
1133,0.05,0.02,0.07,0.4,0.5,0,0.54,0.27,1,0,1
1134,0.13,0.17,0.04,0.27,0.5,0,0.53,0.43,0,0,1
1135,0.03,0.08,0.06,0.23,0.5,0,0.52,0.22,0,0,0
1136,0.09,0.1,0.09,0.23,0.5,0,0.48,0.31,0,0,1
1137,0.03,0.02,0.07,0.18,0.5,0,0.66,0.11,1,0,1
1138,0.03,0.02,0.07,0.18,0.5,0,0.66,0.11,1,0,1
1140,0.08,0.0600000000000001,0,0.18,0.5,0,0.49,0.43,1,1,0
1141,0.05,0.06,0.05,0.28,0.5,0,0.55,0.29,0,0,0
1142,0.03,0.01,0.01,0.28,0.5,0,0.5,0.37,0,1,0
1143,0.17,0.16,0.03,0.4,0.5,0,0.49,0.22,1,1,1
1144,0.28,0.24,0.02,0.46,0.5,0,0.62,0.22,1,1,0
1145,0.11,0.09,0.05,0.21,0.5,0,0.48,0.22,0,1,0
1146,0.17,0.19,0,0.16,0.5,0.83,0.45,0.22,0,1,0
1147,0.22,0.03,0.01,0.17,0.5,0,0.51,0.44,0,0,1
1148,0.03,0.04,0.06,0.13,0.5,0,0.52,0.22,1,0,0
1150,0.12,0.01,0.16,0.37,0.5,0,0.44,0.62,0,0,1
1151,0.05,0.1,0.03,0.18,0.5,0,0.51,0.22,0,1,1
1152,0.01,0.16,0.15,0.24,0.5,0,0.46,0.31,0,1,0
1154,0.24,0.03,0.08,0.25,0.5,0,0.49,0.22,1,1,1
1156,0.26,0.36,0,0.16,0.5,0,0.47,0.51,0,0,0
1157,0,0.11,0.03,0.35,0.5,0,0.47,0.46,0,1,1
1158,0.03,0.18,0.05,0.16,0.5,0,0.45,0.22,1,0,1
1159,0,0.01,0,0.21,0.5,0,0.47,0.22,0,0,0
1161,0.11,0.13,0.03,0.11,0.5,0,0.49,0.22,1,1,1
1162,0.0600000000000001,0.02,0.02,0.2,0.5,0,0.6,0.22,1,0,1
1163,0.02,0.17,0,0.24,0.5,0,0.46,0.27,0,0,0
1164,0.04,0.24,0.08,0.27,0.5,0,0.55,0.26,1,0,1
1165,0.18,0.01,0.03,0.32,0.5,0,0.47,0.31,0,1,1
1166,0.24,0.16,0.03,0.18,0.5,0,0.58,0.33,0,0,0
1167,0.0600000000000001,0.03,0.04,0.15,0.5,0,0.53,0.22,1,0,0
1169,0.01,0.03,0,0.22,0.5,0,0.54,0.37,1,1,0
1170,0.13,0.16,0.02,0.24,0.5,0,0.49,0.42,1,0,0
1171,0.0700000000000001,0.03,0.05,0.17,0.5,0,0.51,0.73,1,1,0
1173,0.04,0.01,0,0.18,0.5,0,0.48,0.27,1,0,0
1174,0.02,0.01,0,0.19,0.5,0,0.49,0.27,1,0,0
1176,0.04,0.01,0,0.18,0.5,0,0.49,0.27,1,0,0
1177,0.11,0.03,0,0.1,0.5,0,0.52,0.31,1,0,0
1178,0.11,0.03,0,0.1,0.5,0,0.52,0.31,1,0,0
1179,0.05,0.1,0.12,0.11,0.5,0,0.51,0.26,0,0,1
1180,0.02,0.01,0.02,0.45,0.5,0,0.52,0.22,1,1,0
1181,0.04,0.04,0,0.3,0.5,0,0.52,0.44,0,0,0
1183,0.3,0.17,0.09,0.14,0.5,0,0.8,0.25,0,1,1
1184,0.08,0.07,0.28,0.16,0.5,0,0.6,0.22,0,0,0
1186,0.21,0.09,0.02,0.39,0.5,0,0.41,0.22,1,1,1
1187,0,0.18,0.08,0.24,0.5,0,0.46,0.22,0,0,0
1188,0.03,0.08,0.08,0.18,0.5,0,0.46,0.22,0,0,0
1189,0.34,0.32,0.06,0.38,0.5,0,0.6,0.26,1,1,0
1192,0.09,0.16,0.13,0.17,0.5,0,0.43,0.22,0,1,0
1193,0.13,0.12,0.12,0.25,0.5,0,0.7,0.22,0,0,1
1194,0,0.0600000000000001,0.1,0.19,0.5,0,0.52,0.31,0,1,0
1195,0.19,0.04,0.04,0.19,0.5,0,0.47,0.4,0,0,1
1196,0.39,0.23,0.19,0.3,0.5,0,0.48,0.33,1,1,0
1197,0.05,0.09,0.02,0.19,0.5,0,0.52,0.27,0,0,1
1198,0.04,0.08,0.01,0.21,0.5,0,0.46,0.38,0,1,1
1199,0.03,0.12,0.13,0.35,0.5,0,0.51,0.22,0,1,0
1200,0.0600000000000001,0.08,0.16,0.61,0.5,0,0.51,0.14,1,0,1
1201,0.21,0.31,0.21,0.26,0.5,0,0.51,0.25,0,0,1
1202,0.17,0.16,0.02,0.17,0.5,0,0.53,0.66,1,1,1
1203,0.13,0.01,0.12,0.23,0.5,0,0.5,0.22,0,1,0
1204,0.01,0.05,0.05,0.29,0.5,0,0.49,0.43,0,1,1
1205,0.16,0.12,0.02,0.22,0.5,0,0.45,0.22,0,0,0
1206,0.09,0.06,0.19,0.11,0.5,0,0.51,0.22,1,0,0
1207,0.09,0.15,0.09,0.3,0.5,0,0.46,0.22,1,1,0
1209,0.25,0.33,0.05,0.24,0.5,0,0.52,0.22,1,1,0
1210,0.26,0.27,0.07,0.22,0.5,0,0.51,0.22,1,1,1
1211,0.09,0.12,0.07,0.16,0.5,0,0.49,0.22,1,0,1
1212,0.1,0.1,0.14,0.16,0.5,0,0.55,0.22,0,0,1
1213,0.02,0.1,0.04,0.21,0.5,0,0.48,0.22,1,1,1
1214,0.08,0.14,0.09,0.22,0.5,0,0.44,0.79,0,0,1
1215,0.06,0.21,0.1,0.32,0.5,0,0.48,0.22,0,0,0
1216,0.08,0,0.04,0.13,0.5,0,0.45,0.22,0,0,1
1218,0.24,0.01,0.06,0.32,0.5,0,0.6,0.22,0,0,0
1219,0.11,0.15,0.04,0.44,0.5,0,0.52,0.26,0,0,1
1220,0.12,0.05,0.03,0.38,0.5,0,0.46,0.29,1,1,1
1221,0.01,0.32,0.14,0.33,0.5,0,0.56,0.36,0,0,0
1222,0.02,0.02,0.01,0.19,0.5,0,0.49,0.26,0,0,0
1223,0.0600000000000001,0.11,0.01,0.16,0.5,0,0.51,0.64,1,0,1
1224,0.08,0.1,0.1,0.17,0.5,0,0.5,0.61,0,0,1
1227,0.18,0.02,0.13,0.18,0.5,0,0.54,0.31,0,1,0
1228,0.14,0.15,0.02,0.2,0.5,0,0.48,0.25,1,1,0
1230,0.05,0.16,0.02,0.16,0.5,0,0.52,0.31,0,1,0
1231,0.01,0.05,0.05,0.37,0.5,0,0.54,0.36,0,0,0
1235,0.1,0.02,0.04,0.21,0.5,0,0.53,0.22,1,1,0
1237,0,0.01,0.01,0.24,0.5,0,0.5,0.22,0,0,1
1238,0.1,0.01,0.02,0.42,0.5,0,0.48,0.22,1,0,0
1240,0.12,0.03,0.01,0.44,0.5,0,0.47,0.22,1,1,0
1241,0,0.02,0.01,0.13,0.5,0,0.49,0.33,0,1,1
1242,0.04,0.09,0.05,0.15,0.5,0,0.48,0.22,0,0,1
1243,0.14,0.06,0.03,0.11,0.5,0,0.49,0.22,1,0,0
1244,0.14,0.06,0.03,0.11,0.5,0,0.49,0.22,1,0,0
1246,0.05,0.01,0.04,0.33,0.5,0,0.45,0.4,1,0,1
1247,0.0600000000000001,0.3,0.06,0.25,0.5,0,0.49,0.22,1,1,0
1248,0.09,0.02,0.12,0.2,0.5,0,0.5,0.42,1,1,1
1249,0.14,0.09,0.0599999999999999,0.1,0.5,0,0.48,0.33,1,1,1
1250,0.05,0.18,0.05,0.15,0.5,0,0.43,0.33,1,1,1
1251,0.08,0.1,0.14,0.14,0.5,0,0.51,0.33,0,1,1
1252,0.02,0.11,0.01,0.15,0.5,0,0.51,0.47,0,0,0
1253,0.16,0.32,0.01,0.13,0.5,0,0.49,0.75,0,0,1
1254,0.07,0.01,0.08,0.17,0.5,0,0.49,0.22,0,1,1
1255,0.05,0.0600000000000001,0.04,0.4,0.5,0,0.47,0.22,1,1,1
1256,0.18,0.18,0.0599999999999999,0.15,0.5,0,0.5,0.22,0,0,1
1257,0.11,0.07,0.01,0.19,0.5,0,0.56,0.22,0,0,0
1259,0.11,0.07,0.01,0.19,0.5,0,0.56,0.22,0,0,0
1260,0.02,0.0700000000000001,0.07,0.19,0.5,0,0.56,0.64,0,1,1
1261,0.17,0.17,0.01,0.18,0.5,0,0.52,0.34,0,0,1
1262,0.21,0.22,0.01,0.14,0.5,0,0.5,0.28,0,0,0
1263,0.08,0.03,0.0599999999999999,0.25,0.5,0,0.43,0.38,0,0,1
1264,0.05,0.05,0,0.16,0.5,0,0.42,0.22,0,1,0
1265,0.05,0.0600000000000001,0,0.16,0.5,0,0.4,0.22,0,1,0
1266,0.28,0.21,0.07,0.29,0.5,0,0.44,0.22,1,1,0
1267,0.09,0.0700000000000001,0.02,0.15,0.5,0,0.51,0.22,0,1,1
1268,0.3,0.3,0.09,0.26,0.5,0,0.4,0.22,1,1,0
1269,0.31,0.34,0.08,0.24,0.5,0,0.46,0.22,1,1,0
1270,0.09,0.0600000000000001,0,0.13,0.5,0,0.48,0.22,1,1,0
1271,0.0600000000000001,0.2,0,0.12,0.5,0,0.49,0.22,1,1,0
1272,0.02,0.03,0.02,0.12,0.5,0,0.49,0.25,0,0,1
1273,0.08,0.2,0.12,0.22,0.5,0,0.51,0.27,1,0,1
1274,0.03,0,0.08,0.21,0.5,0,0.53,0.22,1,0,1
1275,0.08,0.07,0.02,0.17,0.5,0,0.52,0.58,0,0,1
1276,0.04,0.13,0.01,0.19,0.5,0,0.47,0.7,0,0,0
1277,0.04,0.02,0.03,0.21,0.5,0,0.55,0.22,1,1,1
1278,0,0.01,0.09,0.43,0.5,0,0.5,0.36,0,1,0
1283,0.07,0.04,0.24,0.21,0.5,0,0.52,0.22,0,0,1
1284,0.1,0.04,0.24,0.17,0.5,0,0.49,0.22,0,0,1
1285,0.14,0.05,0.02,0.27,0.5,0,0.51,0.22,1,1,1
1286,0.05,0.06,0.03,0.27,0.5,0,0.56,0.41,1,0,0
1289,0.1,0.01,0.1,0.53,0.5,0,0.52,0.56,1,0,0
1290,0,0.11,0.02,0.15,0.5,0,0.47,0.25,0,0,0
1291,0.04,0.04,0.01,0.29,0.5,0,0.45,0.38,1,0,1
1292,0.13,0.11,0.03,0.22,0.5,0,0.46,0.27,1,1,1
1293,0.16,0.03,0.02,0.12,0.5,0,0.5,0.27,0,0,1
1294,0.08,0.13,0,0.25,0.5,0,0.46,0.25,1,0,0
1295,0.04,0.27,0,0.25,0.5,0,0.41,0.22,0,1,0
1296,0.01,0.05,0,0.24,0.5,0,0.51,0.22,0,0,0
1297,0.1,0.15,0.07,0.26,0.5,0,0.5,0.22,1,1,0
1298,0.3,0.0700000000000001,0.02,0.19,0.5,0,0.53,0.35,1,1,1
1299,0.01,0.01,0.03,0.34,0.5,0,0.48,0.27,1,1,0
1300,0.3,0.13,0.16,0.35,0.5,0,0.4,0.28,1,1,0
1302,0.1,0.03,0.0599999999999999,0.17,0.5,0,0.48,0.22,1,0,1
1303,0.04,0.07,0.02,0.19,0.5,0,0.53,0.22,1,0,1
1304,0.1,0.03,0.04,0.17,0.5,0,0.48,0.25,1,0,1
1305,0.12,0.24,0.01,0.58,0.5,0,0.5,0.22,1,1,0
1308,0.17,0.05,0.02,0.17,0.5,0,0.46,0.22,1,1,1
1310,0.0700000000000001,0.03,0,0.25,0.5,0,0.46,0.22,1,0,0
1311,0.02,0.03,0.02,0.27,0.5,0,0.41,0.22,0,0,0
1312,0.01,0.03,0.02,0.27,0.5,0,0.4,0.22,1,0,0
1313,0.06,0.01,0.15,0.26,0.5,0,0.48,0.22,0,0,0
1314,0.01,0.05,0.0599999999999999,0.28,0.5,0,0.43,0.22,1,0,1
1315,0.03,0.02,0.11,0.3,0.5,0,0.62,0.22,0,0,1
1316,0.1,0.21,0.05,0.19,0.5,0,0.46,0.44,1,1,0
1317,0.3,0.08,0.04,0.13,0.5,0,0.48,0.25,0,0,1
1318,0.22,0.06,0.01,0.13,0.5,0,0.46,0.31,0,0,0
1319,0.07,0.03,0.07,0.17,0.5,0,0.49,0.42,0,0,0
1322,0.15,0.07,0.03,0.19,0.5,0,0.54,0.31,0,0,0
1324,0.04,0.05,0.03,0.52,0.5,0,0.51,0.38,1,0,1
1325,0.01,0.1,0.05,0.23,0.5,0,0.4,0.22,0,0,1
1326,0.0700000000000001,0,0.04,0.13,0.5,0,0.48,0.22,1,0,0
1327,0.02,0.1,0.05,0.09,0.5,0,0.5,0.22,0,1,1
1328,0.09,0.21,0.07,0.44,0.5,0,0.59,0.22,0,0,1
1329,0.05,0.14,0.04,0.19,0.5,0,0.7,0.22,1,0,1
1331,0.0600000000000001,0,0.09,0.18,0.5,0,0.49,0.22,1,0,1
1332,0.0600000000000001,0.05,0.01,0.09,0.5,0,0.45,0.22,1,0,0
1333,0.17,0.12,0.09,0.25,0.5,0,0.31,0.22,1,0,1
1334,0.02,0,0.03,0.55,0.5,0,0.48,0.58,1,0,0
1335,0.13,0.02,0,0.17,0.5,0,0.48,0.22,0,1,0
1336,0.19,0.19,0.16,0.16,0.5,0,0.38,0.22,1,1,0
1337,0.05,0.14,0.04,0.14,0.5,0,0.48,0.22,0,0,1
1338,0.24,0.1,0.16,0.15,0.5,0,0.46,0.22,1,1,0
1339,0.11,0.12,0.01,0.15,0.5,0,0.45,0.26,1,0,1
1341,0.01,0.09,0.07,0.12,0.5,0,0.51,0.22,0,1,1
1343,0.01,0,0.02,0.26,0.5,0,0.61,0.27,0,0,0
