"IDX","x","y","STATEFP","POINTID","FULLNAME","MTFCC","Category","NearOcean","elevation"
11044488,-74.9101261941582,39.0776824558177,34,1102673023148,"King Crab Landing","C3081","Locality",0,-0.8530184
11044562,-74.8361261941582,39.0776824558177,34,1108299386311,NA,"C3061","Land",0,19.8162736
11049687,-74.8261261941582,39.0766824558177,34,110419004681,"School","K2543","Services",0,13.8779532
11059905,-74.8381261941582,39.0746824558178,34,110416743725,NA,"C3061","Land",0,19.8818904
11059910,-74.8331261941582,39.0746824558177,34,110416743614,NA,"C3061","Land",0,16.4370084
11059924,-74.8191261941582,39.0746824558177,34,110419004682,"School","K2543","Services",0,13.3202104
11065034,-74.8241261941582,39.0736824558177,34,11016955106107,NA,"C3061","Land",0,14.0419952
11075249,-74.8391261941582,39.0716824558177,34,1107277165308,NA,"C3061","Land",0,23.8188984
11079727,-75.4761261941582,39.0706824558177,10,1102652904422,"Magnolia","C3081","Locality",0,28.1167988
11090645,-74.7881261941582,39.0686824558177,34,1102673177737,"Scotch Bonnet","C3081","Locality",0,6.725722
11095716,-74.8321261941582,39.0676824558177,34,1102673069098,"Mayville","C3081","Locality",0,19.3241476
11095735,-74.8131261941582,39.0676824558177,34,1102672827356,"Bennys Landing","C3081","Locality",0,-0.4593176
11100813,-74.8501261941582,39.0666824558177,34,1108299213625,NA,"C3061","Land",0,20.1115492
11100815,-74.8481261941582,39.0666824558177,34,1108299213678,NA,"C3061","Land",0,20.2755912
11100823,-74.8401261941582,39.0666824558177,34,1103663223560,NA,"C3061","Land",0,22.2112868
11100827,-74.8361261941582,39.0666824558177,34,1103663223267,NA,"C3061","Land",0,22.801838
11105880,-74.8981261941582,39.0656824558177,34,1102673134091,"Pierces","C3081","Locality",0,12.4015752
11105927,-74.8511261941582,39.0656824558177,34,1108299213570,NA,"C3061","Land",0,19.9146988
11105940,-74.8381261941582,39.0656824558177,34,110416743512,NA,"C3061","Land",0,23.0971136
11110985,-74.9081261941582,39.0646824558178,34,11015504297619,"Paramount Air Arprt","K2451","Transportation",0,5.7086616
11111048,-74.8451261941582,39.0646824558177,34,110416743244,NA,"C3061","Land",0,18.536746
11115583,-75.4251261941582,39.0636824558177,10,1102652908537,"Warren Landing","C3081","Locality",0,5.0196852
11126394,-74.8441261941582,39.0616824558177,34,1108299242781,NA,"C3061","Land",0,17.1916016
11126468,-74.7701261941582,39.0616824558177,34,110416743752,NA,"C3061","Land",1,4.7900264
11136067,-75.4011261941582,39.0596824558177,10,1102652899847,"Bowers Beach","C3081","Locality",0,4.429134
11136619,-74.8491261941582,39.0596824558177,34,1108299261595,NA,"C3061","Land",0,20.4396332
11136699,-74.7691261941582,39.0596824558177,34,1102673207406,"Stone Harbor Manor","C3081","Locality",1,7.0866144
11146301,-75.3971261941582,39.0576824558177,10,1102652907563,"South Bowers","C3081","Locality",0,6.233596
11161642,-75.4011261941582,39.0546824558177,10,1102652899424,"Bay View Heights","C3081","Locality",0,1.5419948
11172434,-74.8391261941582,39.0526824558177,34,1102672785396,"Wildwood Golf Course","C3081","Locality",0,8.7270344
11182575,-74.9281261941582,39.0506824558177,34,1102673101726,"Norburys Landing","C3081","Locality",0,0.0984252
11182580,-74.9231261941582,39.0506824558177,34,1103630603340,NA,"C3061","Land",0,4.8228348
11182745,-74.7581261941582,39.0506824558177,34,1102673207253,"Stone Harbor","C3081","Locality",1,7.8412076
11192932,-74.8011261941582,39.0486824558177,34,1102672624114,"Little Snake Hl","C3022","Land",1,1.0498688
11192961,-74.7721261941582,39.0486824558177,34,110416906275,NA,"C3061","Land",1,5.0196852
11198079,-74.7691261941582,39.0476824558177,34,110416755424,NA,"C3061","Land",1,5.085302
11202570,-75.3931261941582,39.0466824558177,10,1102652908612,"Webb Landing","C3081","Locality",0,-0.656168
11202573,-75.3901261941582,39.0466824558177,10,1102652898093,"Island Field Site","C3081","Locality",0,5.8727036
11203044,-74.9191261941582,39.0466824558177,34,1102672908215,"Del Haven","C3081","Locality",0,6.8569556
11203062,-74.9011261941582,39.0466824558177,34,1102672969025,"Green Creek","C3081","Locality",0,15.1574808
11203106,-74.8571261941582,39.0466824558177,34,1108301354757,NA,"C3061","Land",0,17.4212604
11203117,-74.8461261941582,39.0466824558177,34,11010866118606,NA,"C3061","Land",0,14.8950136
11208227,-74.8511261941582,39.0456824558177,34,1102672854639,"Burleigh","C3081","Locality",0,17.8477696
11228642,-74.8961261941582,39.0416824558177,34,110416948202,NA,"C3061","Land",0,12.795276
11228644,-74.8941261941582,39.0416824558177,34,110416948175,NA,"C3061","Land",0,16.3713916
11228647,-74.8911261941582,39.0416824558177,34,110416948209,NA,"C3061","Land",0,13.0905516
11238992,-74.7761261941582,39.0396824558177,34,110416904420,NA,"C3061","Land",1,5.3805776
11244026,-74.8571261941582,39.0386824558177,34,1102673259712,"Whitesboro","C3081","Locality",0,16.1089244
11249149,-74.8491261941582,39.0376824558177,34,11016955225439,NA,"C3061","Land",0,13.5498692
11264406,-74.9371261941582,39.0346824558177,34,1102673074042,"Miami Beach","C3081","Locality",0,5.3477692
11284301,-75.5021261941582,39.0306824558177,10,110403931306,NA,"C3061","Land",0,29.2322844
11290052,-74.8661261941582,39.0296824558177,34,1102673262030,"Wildwood Junction","C3081","Locality",0,17.8477696
11295094,-74.9391261941582,39.0286824558177,34,1102673235899,"Villas","C3081","Locality",0,7.874016
11299646,-75.5021261941582,39.0276824558177,10,110403982243,NA,"C3061","Land",0,9.3832024
11304759,-75.5041261941582,39.0266824558177,10,11011013385874,NA,"C3061","Land",0,23.8845152
11305397,-74.8661261941582,39.0266824558177,34,1102673261589,"Wildwood Gardens","C3081","Locality",0,22.9986884
11315597,-74.8961261941582,39.0246824558177,34,1102673108974,"Nummytown","C3081","Locality",0,13.6811028
11315607,-74.8861261941582,39.0246824558177,34,110416675574,NA,"C3061","Land",0,12.3359584
11325790,-74.9331261941582,39.0226824558177,34,1102672939057,"Fishing Creek","C3081","Locality",0,13.0577432
11336156,-74.7971261941582,39.0206824558177,34,1108297148813,NA,"C3061","Land",1,6.4960632
11346288,-74.8951261941582,39.0186824558177,34,1105597067635,NA,"C3061","Land",0,20.6036752
11346389,-74.7941261941582,39.0186824558177,34,1102672799802,"Anglesea","C3081","Locality",1,-2.952756
11356479,-74.9341261941582,39.0166824558177,34,1102672838907,"Bowman Manor","C3081","Locality",0,12.9921264
11356540,-74.8731261941582,39.0166824558177,34,1102673064688,"Marlyn Manor","C3081","Locality",0,18.4383208
11356549,-74.8641261941582,39.0166824558177,34,1107292859325,NA,"C3061","Land",0,12.30315
11361657,-74.8711261941582,39.0156824558177,34,1107292862737,NA,"C3061","Land",0,12.8937012
11361660,-74.8681261941582,39.0156824558177,34,1107292862726,NA,"C3061","Land",0,15.6167984
11366699,-74.9441261941582,39.0146824558177,34,1102673105236,"North Highlands Beach","C3081","Locality",0,14.3372708
11366761,-74.8821261941582,39.0146824558177,34,1102673162226,"Rio Grande","C3081","Locality",0,19.192914
11366775,-74.8681261941582,39.0146824558177,34,1107292862954,NA,"C3061","Land",0,12.7296592
11371812,-74.9461261941582,39.0136824558178,34,1102673261948,"Wildwood Highlands Beach","C3081","Locality",0,9.1207352
11371888,-74.8701261941582,39.0136824558178,34,1107292862961,NA,"C3061","Land",0,13.8123364
11392350,-74.8681261941582,39.0096824558178,34,1102672714027,"Interchange Number 4","C3081","Locality",0,9.7112864
11396868,-75.4651261941582,39.0086824558177,10,1102652902239,"Frederica","C3081","Locality",0,14.9934388
11397425,-74.9081261941582,39.0086824558177,34,11015504297516,"Cape May County Arprt","K2451","Transportation",0,16.1745412
11397445,-74.8881261941582,39.0086824558177,34,11015504297734,"Wuerkers New Acres Farm Heliport","K2460","Transportation",0,19.2585308
11402081,-75.3671261941582,39.0076824558177,10,1102652902264,"Frenchs Mobile Homes","C3081","Locality",0,8.2349084
11412795,-74.8831261941582,39.0056824558177,34,1102672929660,"Erma Park","C3081","Locality",0,17.8477696
11428199,-74.8241261941582,39.0026824558177,34,1102673254857,"West Wildwood","C3081","Locality",1,3.28084
11432681,-75.4571261941582,39.0016824558178,10,1109097030455,NA,"C3061","Land",0,10.66273
11433203,-74.9351261941582,39.0016824558178,34,1102673022985,"Kimseytown","C3081","Locality",0,11.7782156
11433246,-74.8921261941582,39.0016824558177,34,1102673174654,"Sally Marshall Crossing","C3081","Locality",0,16.076116
11438453,-74.8001261941582,39.0006824558177,34,1102673106536,"North Wildwood","C3081","Locality",1,5.3149608
11442978,-75.3901261941582,38.9996824558177,10,1102652908152,"Thompsonville","C3081","Locality",0,8.858268
11458797,-74.9161261941582,38.9966824558177,34,110416697236,NA,"C3061","Land",0,20.8005256
11483917,-75.3711261941582,38.9916824558177,10,1102652898614,"Scotts Cors","C3081","Locality",0,6.9225724
11484353,-74.9351261941582,38.9916824558177,34,110416696625,NA,"C3061","Land",0,8.8254596
11484474,-74.8141261941582,38.9916824558177,34,1102673261251,"Wildwood","C3081","Locality",1,5.7086616
11494635,-74.8831261941582,38.9896824558177,34,1102673245097,"Weeks Landing","C3081","Locality",0,9.9081368
11499703,-74.9301261941582,38.9886824558177,34,110416696617,NA,"C3061","Land",0,19.849082
11504795,-74.9531261941582,38.9876824558177,34,1102673221859,"Town Bank","C3081","Locality",0,4.92126
11504910,-74.8381261941582,38.9876824558177,34,1102673183677,"Shawcrest","C3081","Locality",1,4.1994752
11509934,-74.9291261941582,38.9866824558177,34,110416696563,NA,"C3061","Land",0,20.2427828
11515079,-74.8991261941582,38.9856824558177,34,11010866066537,NA,"C3061","Land",0,15.0590556
11515168,-74.8101261941582,38.9856824558177,34,11015504297504,"Morey's Heliport","K2460","Transportation",1,6.2007876
11520154,-74.9391261941582,38.9846824558177,34,1108301352396,NA,"C3061","Land",0,13.3530188
11520194,-74.8991261941582,38.9846824558177,34,11010866066538,NA,"C3061","Land",0,15.091864
11525303,-74.9051261941582,38.9836824558177,34,1102673214945,"Tabernacle","C3081","Locality",0,21.4238852
11525307,-74.9011261941582,38.9836824558177,34,1102672826791,"Bennett","C3081","Locality",0,18.700788
11535480,-74.9581261941582,38.9816824558177,34,1102673104125,"North Cape May","C3081","Locality",0,17.2572184
11535511,-74.9271261941582,38.9816824558177,34,110416898806,NA,"C3061","Land",0,15.5183732
11540621,-74.9321261941582,38.9806824558177,34,110416700449,NA,"C3061","Land",0,14.3372708
11540645,-74.9081261941582,38.9806824558177,34,1102672929415,"Erma","C3081","Locality",0,18.4055124
11545733,-74.9351261941582,38.9796824558177,34,110416963713,NA,"C3061","Land",0,19.2585308
11571410,-74.8331261941582,38.9746824558177,34,1102673261428,"Wildwood Crest","C3081","Locality",1,7.709974
11576429,-74.9291261941582,38.9736824558177,34,1103660171092,NA,"C3061","Land",0,16.076116
11576431,-74.9271261941582,38.9736824558177,34,1103660171033,NA,"C3061","Land",0,15.419948
11581062,-75.4111261941582,38.9726824558177,10,1102652898002,"Herrings Cors","C3081","Locality",0,29.6259852
11596900,-74.9181261941582,38.9696824558177,34,1103660168529,NA,"C3061","Land",0,14.3372708
11607129,-74.9191261941582,38.9676824558177,34,1103660169087,NA,"C3061","Land",0,17.1916016
11611732,-75.4311261941582,38.9666824558177,10,1102652907592,"Spring Hl","C3081","Locality",0,10.8923888
11612204,-74.9591261941582,38.9666824558177,34,110419004679,"Ferry","K2454","Transportation",1,-3.0183728
11612247,-74.9161261941582,38.9666824558177,34,1102672887022,"Cold Spring","C3081","Locality",0,14.76378
11617432,-74.8461261941582,38.9656824558177,34,1102673261528,"Wildwood Gables","C3081","Locality",1,7.0209976
11627586,-74.9221261941582,38.9636824558177,34,1104259052223,NA,"C3061","Land",0,16.732284
11637368,-75.3701261941582,38.9616824558177,10,1102652898214,"Maloneys Landing","C3081","Locality",0,2.0669292
11642911,-74.9421261941582,38.9606824558177,34,1103663230402,NA,"C3061","Land",1,14.4685044
11642926,-74.9271261941582,38.9606824558177,34,1103660171707,NA,"C3061","Land",0,16.9619428
11642944,-74.9091261941582,38.9606824558177,34,110416678353,NA,"C3061","Land",1,2.1981628
11648115,-74.8531261941582,38.9596824558177,34,1102672910782,"Diamond Beach","C3081","Locality",1,8.8910764
11653171,-74.9121261941582,38.9586824558177,34,110416678330,NA,"C3061","Land",1,2.7559056
11653217,-74.8661261941582,38.9586824558178,34,1102672675517,"Cold Spring Harbor Dock","C3081","Locality",1,3.7401576
11657838,-75.3601261941582,38.9576824558177,10,1102652897118,"Cains Landing","C3081","Locality",0,-3.116798
11663404,-74.9091261941582,38.9566824558177,34,110416678341,NA,"C3061","Land",1,-3.1496064
11663463,-74.8501261941582,38.9566824558177,34,1108301350858,NA,"C3061","Land",1,14.76378
11683347,-75.4261261941582,38.9526824558177,10,1102652904388,"Lynch Heights","C3081","Locality",0,27.9527568
11709033,-75.3151261941582,38.9476824558177,10,1102652905021,"Mispillion Light","C3081","Locality",0,3.9698164
11714112,-75.3511261941582,38.9466824558177,10,1102652898515,"Revills Landing","C3081","Locality",0,3.116798
11714530,-74.9331261941582,38.9466824558177,34,110416919665,NA,"C3061","Land",1,14.0419952
11739717,-75.3211261941582,38.9416824558177,10,1102652897298,"Cedar Creek Boat Launching Area","C3081","Locality",0,3.1824148
11740087,-74.9511261941582,38.9416824558177,34,1103663230770,NA,"C3061","Land",1,9.4160108
11755441,-74.9421261941582,38.9386824558177,34,1102673248433,"West Cape May","C3081","Locality",1,4.0682416
11760529,-74.9691261941582,38.9376824558177,34,1102672861024,"Cape May Pt","C3081","Locality",1,6.9225724
11765210,-75.4031261941582,38.9366824558177,10,1102652898410,"New Wharf","C3081","Locality",0,6.6272968
11770822,-74.9061261941582,38.9356824558177,34,1102672860643,"Cape May","C3081","Locality",1,7.4803152
11775884,-74.9591261941582,38.9346824558177,34,110419004675,"Cape May Point State Park","K2184","Parks&Rec",1,3.0511812
11780626,-75.3321261941582,38.9336824558177,10,1102652902137,"Fort Saulsbury","C3081","Locality",0,3.28084
11780642,-75.3161261941582,38.9336824558177,10,1102652897268,"Cedar Beach","C3081","Locality",0,-0.5249344
11785655,-75.4181261941582,38.9326824558177,10,110403891022,NA,"C3061","Land",0,24.2454076
11795890,-75.4131261941582,38.9306824558177,10,1102652909349,"Woods Haven","C3081","Locality",0,18.536746
11847044,-75.4091261941582,38.9206824558177,10,1102652899842,"Bowen Landing","C3081","Locality",0,18.4055124
11877737,-75.4061261941582,38.9146824558177,10,1102652900079,"Brown Street","C3081","Locality",0,10.8923888
11882823,-75.4351261941582,38.9136824558177,10,1102652898725,"Stevenson Detention Ctr","C3081","Locality",0,27.4934392
11887945,-75.4281261941582,38.9126824558177,10,1102652904921,"Milford","C3081","Locality",0,9.3175856
11888069,-75.3041261941582,38.9126824558177,10,1102652907493,"Slaughter Beach","C3081","Locality",0,7.8412076
11893028,-75.4601261941582,38.9116824558177,10,11012028979498,NA,"C3061","Land",0,25.2296596
11898145,-75.4581261941582,38.9106824558177,10,110403891419,NA,"C3061","Land",0,18.5695544
11898157,-75.4461261941582,38.9106824558177,10,1105289771017,NA,"C3061","Land",0,27.4934392
11898159,-75.4441261941582,38.9106824558177,10,1105283804510,NA,"C3061","Land",0,23.5892396
11908392,-75.4411261941582,38.9086824558178,10,11012029069931,NA,"C3061","Land",0,22.6706044
11908393,-75.4401261941582,38.9086824558178,10,11012029069931,NA,"C3061","Land",0,15.1574808
11908397,-75.4361261941582,38.9086824558178,10,110335028473,NA,"C3061","Land",0,20.50525
11913489,-75.4591261941582,38.9076824558177,10,110335009588,NA,"C3061","Land",0,27.0997384
11913497,-75.4511261941582,38.9076824558177,10,1102652903830,"Lakewood Development","C3081","Locality",0,22.2440952
11918603,-75.4601261941582,38.9066824558177,10,11012028979254,NA,"C3061","Land",0,34.776904
11918605,-75.4581261941582,38.9066824558177,10,1102652908006,"The Heath","C3081","Locality",0,35.104988
11918633,-75.4301261941582,38.9066824558177,10,110335009662,NA,"C3061","Land",0,23.950132
11923732,-75.4461261941582,38.9056824558177,10,1102652901327,"Donovan Development","C3081","Locality",0,27.4606308
11928843,-75.4501261941582,38.9046824558177,10,11012029069812,NA,"C3061","Land",0,23.1627304
11928877,-75.4161261941582,38.9046824558177,10,1108311114102,NA,"C3061","Land",0,21.0958012
11933993,-75.4151261941582,38.9036824558178,10,1108311114101,NA,"C3061","Land",0,14.9606304
11939107,-75.4161261941582,38.9026824558177,10,1108311114090,NA,"C3061","Land",0,19.2257224
11939114,-75.4091261941582,38.9026824558177,10,1102652900919,"Country Club Estates","C3081","Locality",0,25.0656176
11939122,-75.4011261941582,38.9026824558177,10,110335089935,NA,"C3061","Land",0,17.2900268
11944235,-75.4031261941582,38.9016824558177,10,110335089944,NA,"C3061","Land",0,25.0328092
11944346,-75.2921261941582,38.9016824558177,10,1105289771018,NA,"C3061","Land",0,4.4619424
11949349,-75.4041261941582,38.9006824558177,10,1102652898640,"Shawnee Country Club","C3081","Locality",0,25.2952764
11949417,-75.3361261941582,38.9006824558177,10,1102652897491,"Davis Landing","C3081","Locality",0,3.28084
11969812,-75.4011261941582,38.8966824558177,10,110335028116,NA,"C3061","Land",0,27.2637804
12005642,-75.3761261941582,38.8896824558177,10,110335519345,NA,"C3061","Land",0,26.4435704
12010757,-75.3761261941582,38.8886824558177,10,110335519366,NA,"C3061","Land",0,26.6076124
12036333,-75.3751261941582,38.8836824558177,10,110335028940,NA,"C3061","Land",0,22.1128616
12041451,-75.3721261941582,38.8826824558177,10,110335028030,NA,"C3061","Land",0,20.5380584
12046560,-75.3781261941582,38.8816824558177,10,110335028020,NA,"C3061","Land",0,10.3018376
12046563,-75.3751261941582,38.8816824558177,10,110335028967,NA,"C3061","Land",0,18.6023628
12056802,-75.3661261941582,38.8796824558177,10,110335512243,NA,"C3061","Land",0,12.8937012
12107972,-75.3461261941582,38.8696824558177,10,110334953200,NA,"C3061","Land",0,26.738846
12113094,-75.3391261941582,38.8686824558177,10,1102652910155,"Slaughter Neck Cmtry","K2582","Parks&Rec",0,21.161418
12148846,-75.3921261941582,38.8616824558177,10,1104772126946,NA,"C3061","Land",0,28.5104996
12148855,-75.3831261941582,38.8616824558177,10,1105281276199,NA,"C3061","Land",0,26.7716544
12153955,-75.3981261941582,38.8606824558177,10,1106081911326,NA,"C3061","Land",0,29.2979012
12169382,-75.3161261941582,38.8576824558177,10,1102652896659,"Sugar Hl","C3022","Land",0,15.748032
12179685,-75.2431261941582,38.8556824558177,10,1102652906209,"Primehook Beach","C3081","Locality",0,9.4160108
12200076,-75.3121261941582,38.8516824558177,10,1102652909823,"Davis Cmtry","K2582","Parks&Rec",0,4.7900264
12287085,-75.2581261941582,38.8346824558177,10,1102652902062,"Foord Landing","C3081","Locality",0,2.132546
12307479,-75.3241261941582,38.8306824558177,10,110334957364,NA,"C3061","Land",0,24.9015756
12312598,-75.3201261941582,38.8296824558178,10,110334957375,NA,"C3061","Land",0,21.7847776
12317821,-75.2121261941582,38.8286824558177,10,1102652900019,"Broadkill Beach","C3081","Locality",0,11.5813652
12333071,-75.3071261941582,38.8256824558177,10,1102652908517,"Waples","C3081","Locality",0,7.4146984
12373994,-75.3041261941582,38.8176824558177,10,1102652908527,"Waples Pond Acres","C3081","Locality",0,12.30315
12379134,-75.2791261941582,38.8166824558177,10,1102652909920,"Hazzard Cmtry","K2582","Parks&Rec",0,7.3162732
12404686,-75.3021261941582,38.8116824558177,10,1105281294948,NA,"C3061","Land",0,17.2900268
12409889,-75.2141261941582,38.8106824558177,10,1102652902896,"Hazzard Landing","C3081","Locality",0,2.5262468
12414918,-75.3001261941582,38.8096824558177,10,1105281294947,NA,"C3061","Land",0,16.1417328
12414947,-75.2711261941582,38.8096824558177,10,1105281402158,NA,"C3061","Land",0,6.56168
12414948,-75.2701261941582,38.8096824558177,10,1105281402157,NA,"C3061","Land",0,4.4619424
12420061,-75.2721261941582,38.8086824558177,10,1105281402159,NA,"C3061","Land",0,8.858268
12420066,-75.2671261941582,38.8086824558177,10,1105281402162,NA,"C3061","Land",0,7.5131236
12420093,-75.2401261941582,38.8086824558177,10,1102652909119,"Wiltbank Landing","C3081","Locality",0,6.2664044
12425181,-75.2671261941582,38.8076824558177,10,1105281402163,NA,"C3061","Land",0,8.9238848
12430292,-75.2711261941582,38.8066824558178,10,1105281402161,NA,"C3061","Land",0,10.6955384
12435407,-75.2711261941582,38.8056824558177,10,1105281402160,NA,"C3061","Land",0,12.139108
12435435,-75.2431261941582,38.8056824558177,10,1102652906563,"Robertson Landing","C3081","Locality",0,3.8385828
12455936,-75.2021261941582,38.8016824558177,10,1102652905672,"Oyster Rocks","C3081","Locality",0,2.2637796
12471241,-75.2421261941582,38.7986824558177,10,1102652907677,"Steamboat Landing","C3081","Locality",0,9.6456696
12496785,-75.2731261941582,38.7936824558177,10,1102652907516,"Smith Landing","C3081","Locality",0,11.154856
12507042,-75.2461261941582,38.7916824558177,10,1102652909927,"Henlopen Memorial Pk","K2582","Parks&Rec",0,5.5446196
12507119,-75.1691261941582,38.7916824558177,10,1104781490246,NA,"C3061","Land",0,4.5275592
12512151,-75.2521261941582,38.7906824558178,10,1102652901359,"Drawbridge","C3081","Locality",0,0.164042
12512236,-75.1671261941582,38.7906824558178,10,1102652902510,"Green Hl","C3081","Locality",0,2.5262468
12527508,-75.2401261941582,38.7876824558177,10,1102652903357,"Houston","C3081","Locality",0,6.5288716
12532639,-75.2241261941582,38.7866824558177,10,1105281289681,NA,"C3061","Land",0,8.4973756
12532708,-75.1551261941582,38.7866824558177,10,110335037520,NA,"C3061","Land",0,3.3136484
12537758,-75.2201261941582,38.7856824558177,10,1105281277971,NA,"C3061","Land",0,8.1364832
12537760,-75.2181261941582,38.7856824558177,10,1105281277970,NA,"C3061","Land",0,7.5787404
12537830,-75.1481261941582,38.7856824558177,10,1102652904027,"Lewes Beach","C3081","Locality",0,3.444882
12542865,-75.2281261941582,38.7846824558177,10,1105281289682,NA,"C3061","Land",0,14.0419952
12547985,-75.2231261941582,38.7836824558177,10,1105281289680,NA,"C3061","Land",0,13.2217852
12553101,-75.2221261941582,38.7826824558177,10,1105281277972,NA,"C3061","Land",0,13.94357
12553203,-75.1201261941582,38.7826824558177,10,110337330061,"Cape May-Lewes Ferry Trmnl","K2454","Transportation",1,-1.6076116
12558208,-75.2301261941582,38.7816824558178,10,1105281289683,NA,"C3061","Land",0,18.1102368
12558326,-75.1121261941582,38.7816824558178,10,1105317248679,NA,"C3061","Land",1,5.7086616
12563413,-75.1401261941582,38.7806824558177,10,11010871662155,NA,"C3061","Land",0,3.7401576
12563415,-75.1381261941582,38.7806824558177,10,11010871662154,NA,"C3061","Land",0,3.6417324
12563416,-75.1371261941582,38.7806824558177,10,11010871662153,NA,"C3061","Land",0,3.7401576
12568344,-75.3241261941582,38.7796824558177,10,1102652910079,"Ponder Cmtry","K2582","Parks&Rec",0,27.559056
12568362,-75.3061261941582,38.7796824558177,10,1104781820295,NA,"C3061","Land",0,23.2283472
12568370,-75.2981261941582,38.7796824558177,10,1102652896581,"Rattlesnake Hl","C3022","Land",0,20.7677172
12568515,-75.1531261941582,38.7796824558177,10,1102652905958,"Pilottown","C3081","Locality",0,14.2060372
12573501,-75.2821261941582,38.7786824558178,10,1102652908382,"Vaughn Landing","C3081","Locality",0,18.6023628
12573537,-75.2461261941582,38.7786824558177,10,1105281322560,NA,"C3061","Land",0,5.577428
12573559,-75.2241261941582,38.7786824558177,10,1105281289774,NA,"C3061","Land",0,24.7047252
12573560,-75.2231261941582,38.7786824558177,10,1105281289775,NA,"C3061","Land",0,24.5078748
12573613,-75.1701261941582,38.7786824558177,10,11033746725291,NA,"C3061","Land",0,5.905512
12573633,-75.1501261941582,38.7786824558177,10,110335126832,NA,"C3061","Land",0,10.9251972
12573634,-75.1491261941582,38.7786824558177,10,1102652910096,"Saint George Cmtry","K2582","Parks&Rec",0,13.451444
12578579,-75.3191261941582,38.7776824558177,10,1102652903250,"Holly Lake Mobile Home Park","C3081","Locality",0,9.6128612
12578589,-75.3091261941582,38.7776824558177,10,1102652905001,"Milton","C3081","Locality",0,6.7913388
12578738,-75.1601261941582,38.7776824558177,10,11033746724907,NA,"C3061","Land",0,9.2191604
12583861,-75.1521261941582,38.7766824558177,10,110335119230,NA,"C3061","Land",0,14.3372708
12588896,-75.2321261941582,38.7756824558177,10,11015504289700,"Eagle Crest-Hudson Arprt","K2451","Transportation",0,18.86483
12588976,-75.1521261941582,38.7756824558177,10,110335328843,NA,"C3061","Land",0,14.5669296
12593940,-75.3031261941582,38.7746824558177,10,1105281321491,NA,"C3061","Land",0,23.9173236
12593941,-75.3021261941582,38.7746824558177,10,1102652901543,"East Side Village","C3081","Locality",0,29.3307096
12594090,-75.1531261941582,38.7746824558177,10,110335328924,NA,"C3061","Land",0,11.4501316
12594103,-75.1401261941582,38.7746824558177,10,1102652904022,"Lewes","C3081","Locality",0,10.006562
12599051,-75.3071261941582,38.7736824558177,10,11010871677948,NA,"C3061","Land",0,17.0931764
12599110,-75.2481261941582,38.7736824558177,10,110335030958,NA,"C3061","Land",0,9.0879268
12599168,-75.1901261941582,38.7736824558177,10,1102652899730,"Black Hog Landing","C3081","Locality",0,0.3608924
12599177,-75.1811261941582,38.7736824558177,10,110335019391,NA,"C3061","Land",0,6.0039372
12599205,-75.1531261941582,38.7736824558177,10,110335328952,NA,"C3061","Land",0,12.7296592
12609278,-75.3101261941582,38.7716824558178,10,1105281321510,NA,"C3061","Land",0,23.4908144
12609431,-75.1571261941582,38.7716824558178,10,1104782099136,NA,"C3061","Land",0,9.678478
12609433,-75.1551261941582,38.7716824558178,10,1104782099135,NA,"C3061","Land",0,10.9251972
12609434,-75.1541261941582,38.7716824558177,10,1104782099126,NA,"C3061","Land",0,12.2375332
12614451,-75.2521261941582,38.7706824558177,10,1108311462209,NA,"C3061","Land",0,15.912074
12614535,-75.1681261941582,38.7706824558177,10,110334994655,NA,"C3061","Land",0,7.6115488
12614559,-75.1441261941582,38.7706824558177,10,110337329916,"Beebe Hosp","K1231","Services",0,16.6666672
12619585,-75.2331261941582,38.7696824558177,10,1102652909944,"Holland Cmtry","K2582","Parks&Rec",0,22.7362212
12619651,-75.1671261941582,38.7696824558177,10,110334994687,NA,"C3061","Land",0,9.4488192
12619653,-75.1651261941582,38.7696824558177,10,110334994664,NA,"C3061","Land",0,11.48294
12619662,-75.1561261941582,38.7696824558177,10,1104782099138,NA,"C3061","Land",0,9.7440948
12619664,-75.1541261941582,38.7696824558177,10,1104782099140,NA,"C3061","Land",0,11.2860896
12619674,-75.1441261941582,38.7696824558177,10,1102652909736,"Bethel Cmtry","K2582","Parks&Rec",0,14.8950136
12619680,-75.1381261941582,38.7696824558177,10,1105281306116,NA,"C3061","Land",0,9.02231
12624678,-75.2551261941582,38.7686824558177,10,1108311462206,NA,"C3061","Land",0,16.6666672
12624731,-75.2021261941582,38.7686824558177,10,110334994583,NA,"C3061","Land",0,17.2572184
12624784,-75.1491261941582,38.7686824558177,10,110335031613,NA,"C3061","Land",0,14.1732288
12624794,-75.1391261941582,38.7686824558178,10,1105281306117,NA,"C3061","Land",0,12.7296592
12629756,-75.2921261941582,38.7676824558177,10,110334988511,NA,"C3061","Land",0,30.4133868
12629833,-75.2151261941582,38.7676824558177,10,1102652905640,"Overbrook","C3081","Locality",0,25.8530192
12629845,-75.2031261941582,38.7676824558177,10,110334994590,NA,"C3061","Land",0,11.0236224
12629902,-75.1461261941582,38.7676824558177,10,1102652903073,"Highland Acres","C3081","Locality",0,12.1062996
12634917,-75.2461261941582,38.7666824558177,10,1108311462205,NA,"C3061","Land",0,14.2060372
12634923,-75.2401261941582,38.7666824558177,10,1102652901047,"Cripple Creek","C3081","Locality",0,20.4068248
