"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
13,79,8,79,17,75,8,82,16,79,4,2,12,83,5,69,12,83,8,20,11,83,0,76,12,81,7,71,12,88,1,74,11,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,1,71,5,95,8,65,0,107,18,-15,12,79,1,73,16,83,0,24,8,87,8,72,12,84,7,71,12,84,3,78,8,88,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,58,3,107,17,61,0,107,18,-15,9,87,7,69,5,96,12,13,1,100,12,65,9,88,1,68,9,91,5,71,8,95,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,58,11,111,17,61,17,116,18,-15,2,100,11,62,2,96,12,13,3,100,17,65,9,95,5,64,5,95,1,71,4,103,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,116,17,58,7,107,22,61,0,107,18,-11,2,100,16,62,2,109,22,13,3,109,22,61,5,103,14,60,1,103,24,63,0,108,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,22,58,1,107,17,65,0,99,9,2,2,109,21,62,2,109,22,9,1,109,22,61,1,103,24,60,1,108,14,59,8,108,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,62,1,99,8,78,0,91,4,2,2,109,21,58,2,109,22,9,4,104,8,68,1,108,14,56,7,108,14,59,0,99,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,8,75,1,91,5,78,0,83,7,6,2,109,21,58,5,104,8,16,4,91,4,79,7,108,14,56,1,99,10,71,0,91,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,58,1,107,22,61,0,111,23,-15,2,91,3,76,5,96,12,20,4,109,22,61,5,91,3,75,5,88,3,78,0,99,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,22,58,1,111,22,61,0,111,23,-19,5,96,11,69,5,109,22,9,1,113,27,57,5,88,3,75,1,99,14,71,4,108,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,22,58,1,111,22,57,0,111,18,-19,5,109,21,58,2,113,27,5,1,109,22,57,1,99,14,68,5,108,24,59,4,108,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,17,54,3,111,22,61,4,111,23,-19,2,109,21,54,2,109,22,9,1,109,22,61,5,108,24,56,1,103,24,63,0,108,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,17,54,3,111,22,57,4,107,18,-15,2,113,21,58,2,113,17,5,3,109,22,57,1,112,24,56,1,108,14,63,0,103,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107,17,58,3,107,8,65,0,91,4,-6,2,109,21,54,2,113,22,5,3,113,17,57,1,103,19,64,1,103,14,67,0,99,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,28,99,5,67,32,102,1,71,27,26,1,70,33,97,5,66,32,52,4,66,32,100,5,71,26,99,5,71,26,102,0,71,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,32,99,2,71,28,102,1,71,31,26,5,66,33,101,5,66,32,48,0,73,32,100,5,71,26,99,1,71,22,99,0,75,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,25,99,5,71,25,102,4,71,27,22,5,70,29,97,5,73,28,45,0,77,18,93,10,97,3,78,14,102,5,77,18,106,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,28,95,5,67,32,102,4,71,27,22,1,77,19,90,3,81,25,37,8,88,10,85,17,106,10,71,17,102,14,74,18,102,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,32,99,5,71,28,98,4,75,24,22,3,81,26,86,7,88,10,33,12,95,1,78,17,102,14,71,17,102,10,70,22,106,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,25,95,2,75,25,94,3,79,20,18,11,95,0,75,15,99,1,22,20,99,5,74,21,106,10,67,21,106,10,70,18,106,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,25,91,2,79,21,94,3,83,8,11,15,99,0,71,19,99,5,22,20,99,10,71,21,106,10,67,17,106,10,70,22,102,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,91,2,83,9,87,11,91,8,3,19,99,4,71,19,99,10,19,20,112,14,67,17,106,10,67,21,102,5,70,22,106,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,17,76,9,63,13,83,3,75,8,3,1,66,19,82,5,66,21,33,4,77,14,85,6,79,7,81,1,75,11,84,4,63,18,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,63,13,80,2,75,9,79,7,87,8,3,5,66,22,82,3,77,14,33,0,73,10,89,1,75,11,81,5,63,18,88,0,71,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,87,9,76,6,79,9,83,7,79,12,7,1,73,11,86,3,73,14,37,4,77,10,85,1,71,18,89,2,75,11,84,0,71,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,9,80,6,79,13,83,7,83,12,3,3,73,15,86,3,77,10,33,8,91,1,74,2,75,11,81,1,71,11,84,11,88,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,13,80,6,83,13,79,11,91,0,0,3,77,11,82,7,91,1,22,20,103,14,67,1,71,11,81,10,88,3,74,22,106,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,83,13,76,10,91,1,76,19,104,12,-11,7,91,0,71,19,103,14,15,25,108,14,59,10,88,3,71,21,106,14,63,18,106,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,11,62,18,100,7,65,11,104,4,-11,24,108,13,56,19,112,14,11,12,108,10,59,17,106,14,60,10,102,19,67,7,102,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,104,3,62,10,113,11,61,3,104,12,-11,11,108,9,56,3,103,14,11,4,95,5,71,6,102,14,64,5,97,14,63,10,97,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,113,11,58,2,104,11,65,1,91,0,0,3,103,13,60,5,95,5,19,11,81,10,78,5,97,14,60,11,97,5,67,10,84,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,11,62,2,91,1,76,4,87,0,0,5,95,4,68,12,81,10,26,15,77,10,82,11,97,5,64,11,84,1,77,17,79,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91,1,73,5,87,1,76,4,87,4,-4,12,81,11,75,16,77,10,30,15,84,5,71,11,84,1,74,18,79,1,81,17,75,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,87,1,73,5,87,3,72,11,91,8,-8,16,77,11,79,16,84,5,19,15,81,1,78,18,79,1,78,18,75,3,81,17,71,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,87,3,69,12,83,1,76,18,75,0,3,19,73,4,75,19,73,14,26,15,70,10,82,21,67,11,81,21,71,15,84,17,67,15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,1,73,19,75,1,79,15,67,16,3,19,73,15,75,16,70,10,30,15,70,10,82,21,71,15,81,18,67,15,81,17,71,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,75,1,76,16,67,17,79,15,71,16,3,16,70,11,79,16,70,10,30,15,73,10,82,18,67,15,78,18,71,11,81,17,75,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,67,17,76,16,71,17,79,11,75,8,7,16,70,11,79,16,73,10,30,11,84,3,78,18,71,11,78,18,75,11,77,14,84,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,75,9,80,12,79,9,79,18,75,12,3,12,84,4,75,12,81,3,26,15,73,7,78,15,84,3,74,11,84,7,81,10,75,18,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,9,76,19,75,13,79,15,67,20,7,12,81,4,75,16,73,7,26,15,66,14,85,11,84,7,78,11,75,18,84,14,71,22,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,67,17,84,16,71,17,83,11,79,4,7,16,66,19,86,12,70,18,33,11,84,3,78,15,71,18,81,15,75,11,81,14,79,7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,71,17,80,12,79,5,83,11,83,4,-4,12,70,19,82,12,84,3,26,8,91,1,71,15,75,11,78,15,79,7,84,14,79,7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,5,80,12,83,3,72,4,91,8,-8,12,84,4,75,9,91,1,19,8,91,1,71,15,79,7,81,15,79,7,84,17,79,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,3,69,5,91,7,68,8,91,4,-4,9,91,0,68,9,91,1,19,11,88,1,74,15,79,7,81,18,79,3,77,14,84,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,91,7,65,9,91,3,72,11,79,4,3,9,91,0,68,12,88,1,22,11,84,3,74,18,79,3,74,15,84,3,74,14,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,3,69,12,79,5,79,15,79,4,3,12,88,0,71,12,84,3,22,15,81,7,78,15,84,3,71,15,88,5,74,14,84,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,5,76,16,79,5,79,15,79,0,3,12,84,4,71,16,81,7,26,18,73,10,82,15,88,5,71,15,84,1,77,17,84,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,79,1,76,12,83,5,72,11,83,8,-4,19,73,11,79,12,81,7,22,11,88,1,74,18,84,7,78,15,88,3,77,10,88,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,7,69,12,83,1,76,11,79,0,0,12,88,0,71,12,88,5,22,11,84,7,74,11,88,5,67,8,88,5,70,10,92,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,1,73,12,79,1,76,15,83,0,0,12,88,4,71,12,84,7,22,11,84,3,78,8,88,5,67,11,92,1,70,10,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,1,73,16,83,1,76,8,87,8,-4,12,84,8,71,12,84,3,26,8,88,1,71,11,92,1,67,11,88,5,74,7,92,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,83,1,73,9,87,7,72,4,96,12,-11,12,84,4,75,9,88,1,19,8,91,5,71,11,88,5,71,8,92,5,70,7,88,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,96,11,62,2,100,11,65,1,96,12,-11,9,91,4,68,9,95,5,15,4,95,1,71,8,88,5,67,8,97,1,74,10,106,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,11,62,2,96,11,65,3,100,17,-11,9,95,4,64,5,95,1,19,4,103,14,63,8,97,1,71,11,106,10,67,4,111,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,62,2,109,21,61,1,109,22,-15,1,103,23,60,1,108,14,7,8,108,14,59,1,111,19,60,1,106,19,60,3,111,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,58,2,109,21,61,4,104,8,-8,1,108,13,56,7,108,14,7,0,99,10,71,1,106,19,57,2,111,19,60,4,102,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,96,11,69,5,109,21,61,1,113,27,-19,5,88,4,75,1,99,14,19,4,108,24,59,11,88,3,78,11,88,1,77,7,92,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,109,21,58,2,113,26,57,1,109,22,-19,1,99,13,68,5,108,24,7,4,108,24,59,11,88,1,74,8,92,10,74,4,102,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,54,2,109,21,61,1,109,22,-15,5,108,23,56,1,103,24,11,0,108,24,63,5,102,10,60,5,106,14,67,4,106,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,58,2,109,21,61,1,113,22,-15,1,103,23,60,1,108,24,11,0,112,24,59,5,106,14,64,5,106,14,67,7,111,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,58,2,113,21,61,3,113,17,-19,1,108,23,60,1,112,24,7,0,108,14,63,5,106,14,64,6,111,14,67,0,106,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,113,21,58,2,113,16,57,3,109,22,-19,1,112,23,56,1,108,14,11,0,103,19,67,6,111,14,64,1,106,14,70,4,102,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,113,16,54,2,109,21,57,3,113,22,-19,1,108,13,60,1,103,19,15,0,103,14,67,1,106,14,67,5,102,14,70,4,97,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70,33,97,5,66,33,104,4,66,32,24,5,71,27,99,5,71,26,50,0,71,22,99,4,85,14,89,12,89,6,85,13,89,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,33,97,1,73,33,100,0,73,28,24,1,71,23,96,1,75,22,43,0,84,15,92,12,89,6,78,12,98,2,78,21,111,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,19,90,3,81,26,89,8,88,10,9,17,106,9,71,17,102,14,22,18,102,10,70,16,106,15,63,16,102,11,70,17,102,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,26,86,7,88,11,85,12,95,1,2,17,102,13,71,17,102,10,18,22,106,10,70,16,102,11,67,16,102,11,70,25,106,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,99,4,71,19,99,9,71,20,112,14,-9,17,106,9,67,21,102,5,18,22,106,14,63,20,106,6,67,20,106,6,70,21,111,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,99,9,68,19,112,13,67,29,108,19,-13,21,102,4,67,21,106,14,11,26,111,19,60,20,106,6,67,20,111,11,63,25,111,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,23,64,24,99,4,71,16,88,3,2,25,111,13,60,17,102,5,22,15,92,1,77,24,102,15,67,20,98,6,78,17,98,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,88,4,75,1,66,19,85,4,66,21,9,14,92,0,74,6,79,7,32,0,75,11,84,16,98,6,75,4,81,18,92,3,73,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,22,82,3,77,15,85,0,73,10,13,1,75,12,81,5,63,18,36,0,71,18,92,4,73,22,89,8,66,22,96,3,66,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,11,86,3,73,15,89,4,77,10,9,1,71,19,89,2,75,11,32,0,71,11,84,4,66,22,89,4,66,18,92,3,62,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,11,82,7,91,0,74,20,103,14,-9,1,71,12,81,10,88,3,22,22,106,14,63,4,62,18,89,8,89,2,70,17,106,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,91,0,71,19,103,13,67,25,108,14,-17,10,88,4,71,21,106,14,11,18,106,14,63,8,89,2,67,16,106,11,63,9,102,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103,13,64,24,108,13,59,20,112,14,-13,21,106,13,60,17,106,14,11,11,102,19,67,16,106,11,60,8,102,11,66,3,98,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81,11,75,16,77,11,82,15,84,5,-5,11,84,0,74,18,79,1,29,17,75,3,81,15,85,2,67,18,73,6,81,17,66,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,77,11,79,16,84,4,71,15,81,1,2,18,79,0,78,18,75,3,29,17,71,7,81,18,73,6,78,18,66,18,85,14,69,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,84,4,68,16,81,0,78,18,73,3,2,18,75,4,78,18,71,7,29,20,67,11,84,18,66,18,82,15,69,14,85,17,66,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,0,75,19,73,4,78,18,73,14,2,18,71,8,78,21,67,11,32,20,71,15,84,15,69,14,82,18,66,18,81,17,66,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,73,4,75,19,73,15,78,15,70,10,6,21,67,12,81,21,71,15,32,17,67,15,81,18,66,18,78,18,66,14,81,14,66,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,73,15,75,16,70,11,82,15,70,10,6,21,71,16,81,18,67,15,29,17,71,11,81,18,66,14,78,15,66,18,81,7,73,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,70,11,79,16,70,11,82,15,73,10,6,18,67,16,78,18,71,11,29,17,75,11,77,15,66,18,78,8,73,14,81,7,77,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,70,11,79,16,73,11,82,11,84,3,2,18,71,12,78,18,75,11,25,14,84,3,77,8,73,14,78,8,77,6,78,7,89,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,73,11,79,12,84,4,78,11,81,3,2,18,75,12,74,15,84,3,25,10,84,7,81,8,77,6,75,8,89,2,74,7,94,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81,4,75,16,73,8,78,15,66,14,9,11,84,8,78,11,75,18,32,14,71,22,84,8,94,6,67,8,81,6,81,10,73,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,73,8,75,16,66,15,85,15,66,18,13,11,75,19,81,15,71,22,32,14,71,18,84,8,81,6,78,11,73,10,81,14,73,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66,15,82,16,66,19,89,11,70,18,9,15,71,23,81,15,71,18,32,14,75,11,81,11,73,10,78,15,73,10,81,14,73,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66,19,86,12,70,19,85,11,84,3,2,15,71,19,81,15,75,11,29,14,79,7,84,15,73,10,78,15,73,10,78,10,73,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,0,68,9,91,0,71,11,88,1,-2,15,79,8,81,18,79,3,25,14,84,3,74,11,77,2,78,11,81,2,74,10,85,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,0,68,12,88,0,74,11,84,3,-2,18,79,4,74,15,84,3,22,14,88,5,74,11,81,2,71,11,85,2,78,10,85,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,84,4,71,16,81,8,78,18,73,10,6,15,88,4,71,15,84,1,25,17,84,7,81,11,85,2,71,15,85,2,78,10,85,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,73,11,79,12,81,8,74,11,88,1,-2,18,84,8,78,15,88,3,25,10,88,5,70,11,85,6,75,15,81,10,78,14,85,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81,8,71,12,88,0,74,11,88,5,-2,15,88,4,74,11,88,5,18,7,88,5,70,15,81,10,75,15,85,2,74,10,89,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,88,0,71,12,88,4,74,11,84,7,-2,11,88,4,67,8,88,5,18,10,92,1,70,15,85,2,71,11,89,6,70,7,94,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,88,4,71,12,84,8,74,11,84,3,2,8,88,4,67,11,92,1,18,10,88,5,74,11,89,6,67,8,94,2,70,7,98,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,84,4,75,9,88,0,71,8,91,5,-5,11,88,4,71,8,92,5,18,7,88,5,70,8,98,11,67,8,94,2,74,10,85,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,4,68,9,95,4,67,4,95,1,-5,8,88,4,67,8,97,1,22,10,106,10,67,11,85,2,67,11,94,11,70,7,102,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,0,68,5,103,13,63,0,103,24,-13,11,106,9,64,5,111,19,8,0,111,19,63,8,102,11,60,8,106,15,63,3,106,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,23,60,1,108,13,59,8,108,14,-17,1,111,18,60,1,106,19,8,3,111,19,60,4,106,15,60,0,111,20,59,5,111,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,108,13,56,1,99,9,71,0,91,1,2,2,111,18,57,5,102,14,15,4,92,5,77,4,111,20,56,0,102,11,70,1,89,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,9,68,1,91,0,78,0,88,7,2,5,102,13,64,5,92,5,25,0,92,3,77,0,102,11,67,0,89,2,74,1,94,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,108,23,56,1,103,23,63,0,108,24,-13,5,102,9,60,5,106,14,15,4,106,14,67,15,66,6,63,8,94,11,70,3,98,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112,23,56,1,108,13,63,0,103,19,-9,6,111,13,64,1,106,14,18,4,102,14,70,0,98,11,63,0,102,11,66,3,98,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,18,64,1,103,13,67,0,99,10,-5,5,102,13,67,5,97,10,18,4,92,10,70,4,98,6,67,4,98,11,70,3,85,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,13,64,1,99,9,71,0,95,5,-5,5,97,9,67,5,92,10,18,0,92,10,67,4,98,11,67,4,85,11,70,1,89,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,9,68,1,95,4,71,0,88,1,-5,5,92,9,67,1,92,10,15,0,88,10,67,4,85,11,67,0,89,15,63,5,94,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,68,1,91,4,74,0,91,3,2,1,88,9,64,5,88,5,22,3,88,5,74,4,94,11,60,8,89,15,63,5,89,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,11,79,1,70,19,85,4,77,18,13,5,71,16,89,8,63,26,40,7,71,26,95,8,66,22,86,8,66,22,89,3,66,22,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,27,99,5,71,27,102,0,71,22,23,4,85,15,89,12,89,6,33,13,89,6,81,24,107,8,69,16,103,13,76,17,99,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,23,96,1,75,23,95,0,84,15,16,12,89,7,78,12,98,2,26,21,111,11,66,16,99,4,69,16,103,8,76,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,16,89,10,97,4,81,15,102,5,1,20,111,10,63,24,111,11,14,21,102,15,70,20,107,13,66,20,112,22,65,21,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,102,4,74,17,106,9,74,18,102,14,-2,20,102,14,67,16,106,15,14,17,102,11,70,20,107,13,62,20,107,13,69,21,103,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,102,13,71,17,102,9,70,22,106,10,-6,16,102,10,67,16,102,11,18,25,106,6,70,20,103,13,69,20,107,13,72,17,103,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,102,9,67,21,106,9,70,22,106,10,-6,16,102,10,67,24,106,6,18,21,106,15,70,20,107,13,69,16,103,4,76,17,103,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,9,67,17,106,9,70,22,102,5,-6,20,106,14,67,20,106,6,18,21,106,6,70,16,103,4,73,20,103,4,76,17,103,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,18,57,25,111,13,63,18,102,5,-2,24,111,14,60,24,102,15,18,21,98,6,78,24,107,8,69,20,103,4,76,17,95,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,60,17,102,4,74,15,92,1,1,24,102,14,67,20,98,6,26,17,98,6,78,20,103,4,73,16,95,4,72,13,95,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,12,81,5,63,19,88,0,71,18,16,4,73,23,89,8,66,22,44,3,66,22,92,4,68,25,91,4,68,17,90,9,87,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,63,19,85,1,71,19,92,3,75,11,8,8,66,23,93,4,66,22,40,3,66,18,92,4,68,17,87,8,87,0,76,17,95,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,12,81,10,88,4,74,22,106,14,-13,4,62,19,89,8,89,2,18,17,106,11,63,8,83,4,80,8,95,13,69,13,107,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,4,71,21,106,13,63,18,106,14,-13,8,89,1,67,16,106,11,11,9,102,11,66,8,95,13,66,12,107,18,61,4,99,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
