"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
0,79,14,91,0,79,18,94,1,79,17,14,1,79,20,92,1,79,19,38,4,83,19,90,2,83,16,88,2,75,20,94,3,79,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,61,26,102,8,54,26,98,4,79,9,3,5,61,27,100,9,54,23,51,4,79,7,82,2,75,16,88,5,56,24,102,4,60,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,95,1,76,8,87,10,87,9,91,4,7,11,91,3,79,7,87,11,30,12,91,4,82,14,96,4,69,14,91,4,79,11,91,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,10,76,3,87,1,76,13,99,8,-7,7,99,8,71,7,107,13,13,8,103,13,61,10,109,12,62,6,100,12,65,3,100,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,95,12,66,4,95,3,69,3,103,13,-11,5,103,12,62,5,103,13,13,4,103,13,70,5,104,12,62,5,104,12,65,8,104,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,107,12,58,4,107,21,65,3,107,13,-11,9,103,17,62,5,103,18,9,0,103,18,61,5,100,4,65,2,100,12,65,1,104,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,107,21,55,4,107,17,61,3,107,18,-18,1,111,22,54,1,111,18,9,0,107,18,61,2,109,17,58,2,113,17,61,1,113,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,21,58,8,112,17,61,1,99,13,-4,3,111,17,54,7,111,18,5,4,107,18,61,2,113,17,58,6,113,17,61,7,113,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,12,62,20,107,17,61,21,107,13,-11,22,109,16,58,27,109,17,9,23,109,17,65,28,112,24,56,24,108,14,63,20,99,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,116,22,54,16,99,3,78,4,91,7,10,18,113,21,54,18,118,22,5,15,109,12,65,19,112,19,56,11,103,14,67,4,95,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,107,12,62,11,111,22,57,12,107,18,-11,5,87,3,73,5,96,4,16,1,100,8,65,9,95,10,64,9,99,14,67,8,99,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,99,12,62,9,99,12,65,8,103,18,-11,9,96,3,73,5,91,8,16,4,100,4,68,9,95,5,68,5,99,1,71,0,95,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,103,17,58,1,103,17,61,0,99,9,-11,2,100,11,62,2,104,8,9,1,104,17,65,1,95,5,75,5,91,1,78,4,95,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,107,22,54,5,107,17,57,0,111,18,-19,5,100,16,58,2,109,22,5,1,109,22,57,1,103,10,60,1,108,19,59,0,108,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,87,9,88,6,83,13,91,3,83,16,11,1,73,19,94,1,73,21,48,4,73,28,100,5,67,18,96,5,71,26,99,4,71,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,56,25,99,5,60,21,98,11,83,0,3,5,63,22,97,5,70,14,33,12,91,1,74,1,71,22,92,6,79,11,84,11,92,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,113,26,58,22,109,16,61,28,109,17,-15,24,117,29,53,28,112,24,7,25,108,14,63,25,120,29,53,25,115,24,56,22,106,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,109,16,58,22,109,16,65,19,104,12,-8,24,108,13,60,19,99,5,15,16,103,14,67,21,106,14,60,17,106,14,63,11,115,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,11,65,18,104,11,65,19,113,22,-19,15,103,13,64,15,112,24,11,20,112,19,59,10,115,14,57,10,111,19,63,3,106,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,11,62,2,96,7,65,4,87,0,0,5,91,4,64,9,91,5,19,8,91,1,71,11,92,10,67,11,88,1,70,10,88,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,96,7,62,5,87,1,76,4,87,4,0,9,91,4,68,9,91,1,19,8,95,10,67,11,88,1,67,11,88,1,74,10,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,109,21,58,5,100,16,61,1,109,22,-19,1,99,13,68,1,103,10,11,0,108,19,59,1,84,7,78,1,92,1,81,4,102,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,113,21,58,2,113,16,61,3,109,22,-19,5,108,18,60,5,112,14,11,0,108,19,56,5,111,19,57,5,106,14,60,0,111,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,113,21,54,2,109,11,61,1,100,8,-4,3,112,18,56,1,112,19,7,0,103,10,67,2,111,19,57,1,111,19,63,0,106,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,19,90,1,73,26,100,4,73,25,24,2,79,19,89,1,75,22,40,7,71,30,99,0,77,10,86,4,77,14,92,1,73,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,15,90,3,81,15,89,8,81,14,13,14,92,8,71,10,92,1,25,11,92,3,81,12,98,2,71,12,94,2,78,9,85,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,103,13,64,15,112,23,63,20,112,19,-17,10,115,13,57,10,111,19,11,3,106,14,67,4,102,6,63,4,98,2,66,3,98,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112,18,56,1,103,9,67,4,88,3,2,1,111,18,60,1,106,14,8,0,102,5,70,0,111,20,60,0,111,20,63,1,111,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,27,92,1,84,16,88,3,88,7,8,4,69,27,93,4,81,14,37,13,98,6,74,0,79,17,95,0,75,21,98,9,87,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,16,85,2,88,8,84,7,88,11,8,4,81,15,86,12,98,6,22,21,106,11,70,0,75,21,95,8,87,9,79,21,103,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,92,0,74,10,92,4,81,0,71,22,19,12,94,1,75,8,85,10,37,1,77,10,89,8,87,4,84,8,83,13,87,9,87,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,97,0,71,14,102,4,70,18,106,14,-9,12,94,1,71,20,106,6,18,21,106,11,66,12,95,0,73,20,103,8,69,21,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,106,13,60,10,115,13,60,11,111,19,-13,8,106,14,60,4,102,6,14,3,98,2,66,3,103,8,66,4,99,8,65,3,103,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,88,0,67,11,88,0,74,10,88,5,-2,11,81,11,78,11,81,10,29,14,85,6,81,12,79,9,76,12,79,9,79,14,79,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,92,4,71,15,92,4,70,10,88,5,-6,15,85,7,71,15,85,2,22,14,85,2,74,15,79,4,76,22,79,13,79,17,79,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,13,60,1,102,13,67,4,102,19,-13,4,102,14,63,0,106,15,11,1,111,20,59,4,95,4,73,4,103,13,69,3,107,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,18,60,5,111,18,60,4,106,14,-16,0,111,19,56,4,111,20,11,3,111,25,59,4,107,18,58,0,107,18,61,3,112,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,18,57,1,111,18,63,0,106,14,-16,0,111,19,56,0,111,20,11,1,111,20,63,3,112,22,58,3,112,22,61,1,112,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,18,60,1,106,13,60,0,102,5,-6,0,111,19,60,0,111,20,11,1,111,15,63,3,112,22,58,0,112,22,58,1,112,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,27,97,4,69,27,100,3,73,26,20,0,75,30,98,0,71,25,49,1,71,25,101,1,72,26,100,5,75,26,99,4,72,26,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,106,10,67,20,106,10,70,21,102,11,-6,20,103,12,69,20,103,13,17,17,99,8,72,11,87,4,75,7,83,4,78,8,91,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,11,86,8,85,3,78,9,85,2,2,8,87,5,76,8,83,4,27,9,83,9,79,7,87,4,75,7,79,4,78,8,83,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,115,19,52,12,111,14,63,9,106,15,-13,16,116,21,55,8,112,18,13,4,103,8,69,3,103,13,58,1,99,13,70,4,91,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,81,11,78,15,85,7,81,10,85,2,-2,12,79,10,76,15,79,4,27,14,83,4,76,13,72,7,83,13,72,15,82,8,79,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,98,5,63,8,106,14,59,3,106,20,-17,12,87,3,62,8,103,18,13,3,107,18,61,13,87,0,71,5,95,9,65,0,107,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,106,19,60,4,106,14,63,1,102,15,-6,4,107,12,58,3,107,18,9,9,112,22,58,1,107,18,58,11,111,18,61,17,116,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102,14,67,0,94,1,74,3,85,6,9,8,112,21,55,8,112,22,6,1,103,13,69,16,116,18,58,7,107,23,61,0,107,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,106,14,60,0,111,19,59,3,111,20,-13,4,103,12,66,4,107,18,9,1,107,18,61,5,95,0,71,1,107,18,61,0,107,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,19,56,0,111,19,63,1,111,20,-13,3,112,21,58,3,112,22,9,1,112,22,58,3,111,18,54,3,111,23,57,4,107,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,34,98,0,71,30,98,1,75,29,25,1,72,27,100,1,72,26,47,0,72,26,103,5,67,31,99,2,71,27,102,1,71,31,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,30,95,0,75,30,101,1,71,25,25,1,72,27,96,1,72,26,51,4,75,26,99,2,71,27,99,2,71,31,102,1,71,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,26,98,4,75,22,101,3,71,25,18,1,72,34,100,1,72,30,47,4,72,26,99,5,67,31,99,5,71,27,98,4,75,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,79,22,91,0,83,18,87,1,83,13,14,5,72,24,96,1,79,15,38,0,83,11,86,2,75,24,91,2,79,20,94,3,83,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,18,95,0,75,22,98,9,87,9,3,3,79,20,87,1,72,19,43,4,83,11,90,10,91,8,76,14,100,8,72,19,104,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,22,95,8,87,10,79,21,103,13,-4,1,72,20,92,3,83,11,38,12,87,4,78,14,100,8,69,18,104,8,68,23,104,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87,5,84,8,83,14,87,9,87,4,3,11,87,12,83,11,87,0,30,8,87,4,78,2,75,8,76,6,87,8,79,7,79,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,83,14,84,8,87,5,79,9,83,4,3,11,87,1,79,7,87,4,26,8,79,4,78,6,87,8,76,6,79,8,83,7,79,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,95,1,73,20,103,7,69,21,107,13,-11,20,95,8,67,25,103,13,13,21,107,18,61,10,91,0,73,18,104,12,65,19,100,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,79,5,76,12,87,3,65,7,103,18,-11,17,79,5,75,13,87,0,22,4,95,9,65,12,83,0,73,12,79,0,76,15,83,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112,27,55,8,112,21,58,4,112,22,-15,1,111,17,54,3,111,23,9,4,111,23,57,2,109,22,54,2,109,22,61,1,109,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,21,58,3,112,21,61,1,112,22,-18,3,111,17,54,3,111,23,5,4,107,18,61,2,113,22,58,2,113,17,57,3,109,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,100,5,75,27,99,4,72,26,27,2,71,32,99,2,71,27,50,1,71,24,102,1,73,32,97,1,73,28,100,4,70,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,27,96,5,72,27,103,4,68,30,23,2,71,28,99,2,71,24,50,4,71,24,102,1,73,28,97,5,70,28,100,4,73,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,68,31,96,5,72,31,99,0,72,33,27,5,71,25,99,5,71,27,46,4,67,31,102,5,73,28,94,1,77,18,93,4,81,25,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,87,5,75,7,83,5,78,8,91,4,-2,22,104,7,69,10,91,4,27,1,71,16,79,24,99,5,68,15,88,3,78,0,66,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,58,11,111,17,61,17,116,18,-15,2,100,11,62,2,96,12,13,3,100,17,65,9,95,5,64,5,95,1,71,4,103,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,8,75,1,91,5,78,0,83,7,6,2,109,21,58,5,104,8,16,4,91,4,79,7,108,14,56,1,99,10,71,0,91,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,58,1,107,22,61,0,111,23,-15,2,91,3,76,5,96,12,20,4,109,22,61,5,91,3,75,5,88,3,78,0,99,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,17,54,3,111,22,57,4,107,18,-15,2,113,21,58,2,113,17,5,3,109,22,57,1,112,24,56,1,108,14,63,0,103,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,25,95,2,75,25,94,3,79,20,18,11,95,0,75,15,99,1,22,20,99,5,74,21,106,10,67,21,106,10,70,18,106,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,63,13,80,2,75,9,79,7,87,8,3,5,66,22,82,3,77,14,33,0,73,10,89,1,75,11,81,5,63,18,88,0,71,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,87,9,76,6,79,9,83,7,79,12,7,1,73,11,86,3,73,14,37,4,77,10,85,1,71,18,89,2,75,11,84,0,71,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,9,80,6,79,13,83,7,83,12,3,3,73,15,86,3,77,10,33,8,91,1,74,2,75,11,81,1,71,11,84,11,88,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,113,11,58,2,104,11,65,1,91,0,0,3,103,13,60,5,95,5,19,11,81,10,78,5,97,14,60,11,97,5,67,10,84,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,87,3,69,12,83,1,76,18,75,0,3,19,73,4,75,19,73,14,26,15,70,10,82,21,67,11,81,21,71,15,84,17,67,15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,75,1,76,16,67,17,79,15,71,16,3,16,70,11,79,16,70,10,30,15,73,10,82,18,67,15,78,18,71,11,81,17,75,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,75,9,80,12,79,9,79,18,75,12,3,12,84,4,75,12,81,3,26,15,73,7,78,15,84,3,74,11,84,7,81,10,75,18,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,91,7,65,9,91,3,72,11,79,4,3,9,91,0,68,12,88,1,22,11,84,3,74,18,79,3,74,15,84,3,74,14,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,3,69,12,79,5,79,15,79,4,3,12,88,0,71,12,84,3,22,15,81,7,78,15,84,3,71,15,88,5,74,14,84,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,79,1,76,12,83,5,72,11,83,8,-4,19,73,11,79,12,81,7,22,11,88,1,74,18,84,7,78,15,88,3,77,10,88,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,11,62,2,96,11,65,3,100,17,-11,9,95,4,64,5,95,1,19,4,103,14,63,8,97,1,71,11,106,10,67,4,111,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,62,2,109,21,61,1,109,22,-15,1,103,23,60,1,108,14,7,8,108,14,59,1,111,19,60,1,106,19,60,3,111,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,109,21,58,2,113,26,57,1,109,22,-19,1,99,13,68,5,108,24,7,4,108,24,59,11,88,1,74,8,92,10,74,4,102,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,58,2,109,21,61,1,113,22,-15,1,103,23,60,1,108,24,11,0,112,24,59,5,106,14,64,5,106,14,67,7,111,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,113,21,58,2,113,16,57,3,109,22,-19,1,112,23,56,1,108,14,11,0,103,19,67,6,111,14,64,1,106,14,70,4,102,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,33,97,1,73,33,100,0,73,28,24,1,71,23,96,1,75,22,43,0,84,15,92,12,89,6,78,12,98,2,78,21,111,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,19,90,3,81,26,89,8,88,10,9,17,106,9,71,17,102,14,22,18,102,10,70,16,106,15,63,16,102,11,70,17,102,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,99,4,71,19,99,9,71,20,112,14,-9,17,106,9,67,21,102,5,18,22,106,14,63,20,106,6,67,20,106,6,70,21,111,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,88,4,75,1,66,19,85,4,66,21,9,14,92,0,74,6,79,7,32,0,75,11,84,16,98,6,75,4,81,18,92,3,73,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,11,86,3,73,15,89,4,77,10,9,1,71,19,89,2,75,11,32,0,71,11,84,4,66,22,89,4,66,18,92,3,62,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,11,82,7,91,0,74,20,103,14,-9,1,71,12,81,10,88,3,22,22,106,14,63,4,62,18,89,8,89,2,70,17,106,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103,13,64,24,108,13,59,20,112,14,-13,21,106,13,60,17,106,14,11,11,102,19,67,16,106,11,60,8,102,11,66,3,98,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,0,75,19,73,4,78,18,73,14,2,18,71,8,78,21,67,11,32,20,71,15,84,15,69,14,82,18,66,18,81,17,66,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,73,4,75,19,73,15,78,15,70,10,6,21,67,12,81,21,71,15,32,17,67,15,81,18,66,18,78,18,66,14,81,14,66,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,70,11,79,16,73,11,82,11,84,3,2,18,71,12,78,18,75,11,25,14,84,3,77,8,73,14,78,8,77,6,78,7,89,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,0,68,12,88,0,74,11,84,3,-2,18,79,4,74,15,84,3,22,14,88,5,74,11,81,2,71,11,85,2,78,10,85,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,88,0,71,12,88,4,74,11,84,7,-2,11,88,4,67,8,88,5,18,10,92,1,70,15,85,2,71,11,89,6,70,7,94,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,4,68,9,95,4,67,4,95,1,-5,8,88,4,67,8,97,1,22,10,106,10,67,11,85,2,67,11,94,11,70,7,102,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,23,60,1,108,13,59,8,108,14,-17,1,111,18,60,1,106,19,8,3,111,19,60,4,106,15,60,0,111,20,59,5,111,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,11,79,1,70,19,85,4,77,18,13,5,71,16,89,8,63,26,40,7,71,26,95,8,66,22,86,8,66,22,89,3,66,22,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,102,18,64,6,102,13,67,4,97,14,-13,4,98,10,63,8,102,11,14,10,102,15,63,8,95,8,66,8,95,13,65,14,95,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,79,0,78,18,75,4,81,17,71,7,5,18,73,7,78,18,66,18,33,14,69,14,85,15,71,9,80,15,64,21,83,17,68,17,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,67,16,78,18,71,12,81,17,75,11,1,15,66,19,78,8,73,14,29,7,77,6,78,12,68,17,80,4,83,0,72,3,95,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,75,19,81,15,71,23,84,14,71,18,8,8,81,7,78,11,73,10,29,14,73,10,81,8,91,4,69,4,95,8,69,7,83,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,88,4,67,8,88,4,70,10,92,1,-6,15,85,3,71,11,89,6,18,7,94,2,70,12,83,0,73,12,91,4,72,7,91,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106,18,57,2,111,18,60,4,102,14,-9,0,111,19,56,4,111,20,7,1,102,11,70,0,107,22,58,3,112,22,54,1,112,22,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,92,9,71,5,102,9,63,4,106,14,-9,18,62,1,56,15,66,6,14,7,94,11,70,25,31,18,22,25,34,18,32,21,48,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,106,13,64,6,111,13,67,0,106,14,-6,4,98,10,63,0,98,11,14,1,102,11,66,15,75,4,62,4,95,8,69,3,99,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,3,75,20,111,10,66,25,111,11,-10,16,103,7,73,20,107,13,17,21,112,22,65,20,103,9,71,20,103,9,74,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,14,67,16,106,14,66,17,102,11,-6,20,107,12,62,20,107,13,17,21,103,13,72,20,107,13,67,25,107,13,65,21,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,102,10,67,16,102,10,70,25,106,6,-6,20,103,12,69,20,107,13,20,17,103,4,76,20,107,13,67,20,103,9,70,21,103,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,106,5,67,20,106,14,70,21,106,6,-6,16,103,3,73,16,103,4,24,21,103,4,76,20,103,4,75,11,95,0,78,12,103,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,66,19,78,8,73,15,81,7,77,6,2,12,68,18,80,4,83,0,20,3,95,4,72,17,68,19,83,9,72,15,82,8,79,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,73,11,75,11,73,11,81,10,77,2,5,15,75,14,80,12,79,4,27,11,87,4,72,9,83,11,75,9,95,9,70,4,99,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,94,1,71,8,89,1,74,14,77,2,-6,12,75,1,69,22,48,4,2,24,36,4,36,5,87,9,58,17,45,13,32,23,29,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,68,26,91,4,68,18,90,9,87,0,0,1,75,20,92,7,83,4,26,17,103,13,65,14,91,8,73,10,87,0,76,19,100,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,95,12,66,12,107,17,61,4,99,8,-7,16,107,17,58,11,111,18,9,0,99,13,65,10,104,22,58,6,109,12,61,1,104,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,3,69,4,95,7,69,7,83,0,3,5,79,5,71,5,87,4,22,4,87,4,74,9,79,4,73,12,79,12,76,8,83,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,5,73,8,87,5,76,11,83,0,0,1,95,3,67,1,95,9,18,4,95,4,74,5,100,12,62,5,100,17,65,4,96,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,91,3,69,12,91,7,72,11,91,4,-4,9,91,3,67,13,87,4,18,12,91,4,70,9,96,12,65,16,87,8,72,11,87,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,95,7,66,8,95,12,65,1,103,18,-11,5,95,8,67,1,99,9,13,0,103,13,65,5,87,8,69,5,96,12,68,4,100,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,17,62,4,103,17,61,1,107,22,-15,1,103,12,62,1,107,18,9,0,107,23,61,5,100,12,65,5,104,8,65,4,100,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
