"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
15,92,4,67,11,88,4,70,7,97,19,-13,15,85,3,71,15,85,2,22,10,98,6,66,22,79,13,76,18,79,4,79,11,87,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,106,18,64,8,97,13,63,4,102,14,-6,4,106,19,56,4,102,15,11,3,106,20,63,4,107,18,58,4,112,18,61,3,107,13,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,13,67,1,97,4,77,4,88,3,8,4,106,19,60,4,106,15,11,1,102,15,70,4,107,13,58,3,107,18,61,9,112,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,23,60,1,115,23,60,0,115,19,-16,4,111,24,56,0,111,15,11,1,111,15,63,0,112,28,55,8,112,22,58,4,112,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,27,97,4,69,30,100,3,69,26,24,4,71,34,98,0,71,29,46,1,75,29,101,1,72,26,100,1,72,26,99,0,72,26,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,27,100,4,73,23,100,3,73,22,20,4,71,26,98,4,75,21,49,3,71,25,94,1,72,33,100,1,72,30,99,4,72,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111,24,56,4,111,19,59,5,111,20,-17,4,112,21,58,4,112,22,6,1,107,22,61,1,107,23,58,1,111,23,61,0,111,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111,24,56,0,111,14,63,1,111,15,-13,0,112,27,55,8,112,22,6,4,112,22,61,1,111,18,54,3,111,23,61,4,111,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,22,98,4,71,26,94,3,79,21,18,1,72,31,96,5,72,26,47,4,72,23,99,5,71,27,95,5,75,24,98,1,75,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,14,87,0,79,18,98,1,75,21,22,1,83,12,83,3,79,19,38,0,72,19,95,2,83,8,84,10,91,8,79,15,100,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,83,3,73,15,83,1,72,17,75,9,7,17,75,5,75,17,72,11,30,16,68,15,86,16,67,16,76,16,71,16,79,11,75,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,75,10,80,15,75,22,83,11,79,9,3,17,68,16,83,17,75,7,26,12,75,4,78,12,75,8,80,12,79,8,79,18,75,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,75,22,80,12,79,10,79,11,79,9,3,17,75,8,75,13,75,4,26,12,72,7,86,12,79,8,76,19,75,12,79,15,67,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,79,5,76,22,79,14,79,17,79,4,3,13,79,8,79,17,75,7,30,16,79,4,78,12,83,4,69,12,83,8,72,11,83,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,100,1,72,27,99,0,72,26,27,5,67,32,99,2,71,27,50,1,71,31,102,5,66,32,101,5,66,32,100,0,73,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,31,96,1,72,34,103,0,72,30,23,5,71,28,95,5,67,31,50,4,71,27,98,1,77,18,90,3,81,25,89,8,88,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,31,96,5,72,27,99,4,72,23,23,5,71,28,95,5,75,24,46,1,75,24,94,7,88,10,82,11,95,1,78,16,99,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,27,96,5,72,24,99,0,79,15,14,5,75,25,95,2,75,24,42,3,79,20,94,11,95,1,75,15,99,1,74,20,99,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,12,83,3,79,20,90,0,72,19,19,2,83,9,84,10,91,8,27,15,100,8,72,19,99,10,68,19,112,14,67,29,108,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,20,87,1,72,20,95,4,83,11,14,10,91,9,76,14,100,8,20,19,104,8,68,19,112,14,64,28,108,19,63,25,108,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,83,5,75,7,91,5,74,12,87,4,6,10,91,5,76,2,71,16,27,8,63,12,83,15,88,3,75,1,66,18,85,4,66,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,87,12,83,11,87,1,82,8,87,4,2,2,75,9,76,6,87,8,27,7,79,8,83,3,77,14,82,1,73,10,89,4,73,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,95,8,67,25,103,12,65,21,107,18,-15,10,91,1,73,18,104,12,13,19,100,8,65,19,103,14,64,24,108,14,59,20,112,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,103,12,58,1,99,12,70,4,91,4,-6,2,91,1,73,5,87,0,24,4,87,4,72,12,81,10,75,16,77,10,82,15,84,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,91,3,67,9,91,1,70,8,87,4,-6,5,87,3,69,12,91,8,16,11,87,4,72,16,84,5,68,16,81,1,78,18,73,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,3,71,9,87,1,74,12,79,4,6,12,79,5,80,12,83,4,20,4,91,8,68,12,84,3,75,9,91,1,71,8,91,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83,5,75,13,83,3,74,16,83,0,-2,9,91,3,69,12,79,4,27,15,79,4,79,12,88,1,71,12,84,3,74,15,81,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,8,62,1,107,17,61,4,107,18,-15,16,83,1,73,9,87,8,20,4,96,12,65,12,84,3,75,9,88,1,71,8,91,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107,17,58,1,107,17,61,12,111,18,-15,5,96,11,62,2,100,12,13,1,96,12,65,9,91,5,68,9,95,5,67,4,95,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,22,58,3,111,22,57,4,111,18,-19,2,109,21,58,2,109,22,9,1,113,22,61,1,103,24,60,1,108,24,63,0,112,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,22,54,3,107,17,61,4,107,9,-11,2,113,16,54,2,109,22,5,3,113,22,57,1,108,14,60,1,103,19,67,0,103,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,28,99,2,71,32,102,1,71,27,26,5,66,33,97,1,73,32,48,0,73,28,100,1,71,22,96,1,75,22,95,0,84,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,32,99,2,71,28,102,1,71,24,26,1,73,33,97,1,73,28,48,4,70,28,100,1,75,22,92,1,84,15,92,11,97,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,28,99,2,71,25,102,4,71,24,26,1,73,29,97,5,70,28,48,4,73,28,97,1,84,15,89,10,97,3,81,15,102,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,25,99,5,71,28,98,4,67,31,26,5,73,29,94,1,77,18,41,4,81,25,89,14,102,5,74,17,106,10,74,18,102,14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,9,76,6,87,9,79,7,79,8,7,3,77,15,82,1,73,10,37,4,73,14,89,5,63,18,85,1,71,18,92,3,75,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,79,5,76,16,79,1,79,11,83,4,-4,16,81,8,75,19,73,10,30,11,81,7,74,15,84,1,74,18,84,7,81,14,88,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,21,58,5,104,7,68,4,91,4,3,7,108,13,56,1,99,10,19,0,91,1,78,2,111,19,57,5,102,14,67,4,92,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,7,62,2,91,3,68,1,87,4,-4,1,95,4,68,1,88,1,19,0,91,5,74,1,92,10,64,1,88,10,67,4,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,99,0,71,19,99,4,74,20,99,10,-5,21,106,9,67,17,106,10,18,22,102,5,70,20,106,15,67,20,106,6,70,21,106,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,108,18,60,24,108,23,67,25,99,5,-5,25,111,18,57,25,111,14,11,18,102,5,74,24,111,15,60,24,102,15,70,21,98,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73,15,86,3,77,11,85,8,91,1,-2,2,75,12,81,1,71,11,32,11,88,3,74,4,66,18,89,4,62,18,92,9,89,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,13,56,19,112,13,63,12,108,10,-17,17,106,13,60,10,102,19,15,7,102,14,67,8,102,11,63,4,98,11,66,7,102,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,4,68,12,81,11,78,15,77,10,6,11,97,4,64,11,84,1,25,17,79,1,81,11,94,11,67,15,85,2,70,17,73,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,88,0,71,12,84,4,74,15,81,7,2,15,84,4,71,15,88,5,22,14,84,1,77,11,85,2,75,11,85,2,74,14,85,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,8,75,19,73,11,82,11,81,7,-2,15,84,0,74,18,84,7,29,14,88,3,77,15,85,2,75,11,85,6,78,14,81,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,108,23,56,5,108,23,59,0,103,24,-13,8,92,9,71,5,102,10,11,4,106,14,67,18,62,2,56,15,66,6,66,7,94,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,108,13,60,1,103,18,67,0,103,14,-9,1,106,13,67,5,102,14,18,4,97,10,70,0,102,11,63,4,98,6,70,3,98,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,27,99,1,71,23,99,0,75,22,19,12,89,7,82,12,89,6,29,13,98,2,78,16,103,13,73,16,99,4,72,17,103,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,97,4,78,14,102,4,77,18,106,10,-2,24,111,10,63,20,102,15,18,17,106,15,66,20,112,22,62,20,107,13,65,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,9,67,21,106,9,70,18,106,10,-6,24,106,5,67,20,106,15,18,21,106,6,70,16,103,4,73,16,103,4,76,21,103,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,92,0,74,6,79,8,84,0,75,11,8,16,98,5,75,4,81,18,40,3,73,22,92,12,95,4,80,3,75,17,98,3,68,25,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,8,81,1,75,12,84,4,63,18,12,4,81,19,89,4,73,22,40,7,66,22,96,3,75,17,95,4,68,25,94,3,68,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,19,89,2,75,12,84,0,71,11,8,4,66,23,89,4,66,18,40,3,62,18,92,8,87,0,73,16,95,0,72,9,83,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,71,16,81,18,67,16,81,17,71,11,5,18,66,15,78,15,66,18,29,7,73,14,81,15,61,21,87,12,68,17,83,3,83,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,84,8,78,11,75,19,84,14,71,22,8,8,94,5,67,8,81,6,29,10,73,10,81,0,99,18,66,8,91,4,72,3,95,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,84,4,71,15,88,4,74,14,84,1,1,11,85,3,75,11,85,2,22,14,85,2,78,12,87,0,76,12,87,4,76,11,83,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,88,4,71,15,84,0,77,17,84,7,5,11,85,3,71,15,85,2,26,10,85,6,78,12,87,4,73,12,83,4,76,11,83,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,88,4,71,8,92,4,70,7,88,5,-6,8,98,10,67,8,94,2,22,10,85,2,70,12,91,4,69,12,91,8,72,11,91,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,111,18,57,1,111,18,63,0,106,19,-16,8,106,14,60,4,106,15,11,1,111,20,59,0,103,18,62,4,103,18,61,1,107,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,92,9,67,1,92,9,67,0,88,10,-9,4,85,10,67,0,89,15,11,5,94,11,63,4,91,8,66,3,91,18,65,9,95,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,14,63,16,102,10,70,17,102,11,-6,20,107,12,66,20,103,13,20,21,107,13,72,25,107,13,62,20,107,13,70,21,103,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,66,23,93,4,66,23,92,3,66,18,16,4,68,18,87,8,87,0,24,17,95,0,72,7,83,4,75,16,103,13,65,21,103,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66,19,78,18,66,15,81,14,66,18,5,15,64,22,80,15,61,21,38,11,68,17,83,20,61,26,87,17,61,23,86,16,68,19,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,73,11,78,15,73,11,78,10,73,10,5,8,83,1,76,15,75,13,31,11,79,4,79,5,87,4,71,9,83,11,78,8,95,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,106,14,60,4,106,14,63,1,111,20,-17,0,103,17,62,4,103,18,9,1,107,22,61,1,103,13,62,1,107,18,61,0,107,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111,19,56,0,102,10,70,1,89,2,-2,3,112,21,51,0,112,22,13,4,103,13,69,1,111,23,58,3,111,28,57,4,111,28,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,77,1,67,15,73,1,63,17,62,2,-17,25,36,3,33,25,34,18,-27,24,31,18,25,24,29,23,21,24,37,18,24,23,37,18,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,98,10,63,0,98,10,66,1,102,11,-10,15,75,3,62,4,95,8,17,3,99,13,69,20,34,13,29,17,58,13,53,8,87,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,23,86,0,69,19,89,7,66,22,13,8,57,22,84,15,54,25,35,11,57,29,90,17,48,19,75,20,42,26,82,19,48,33,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,12,73,16,99,3,72,17,103,8,0,20,103,3,71,20,103,4,18,21,103,9,74,22,100,8,73,22,104,8,72,23,100,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,7,73,20,107,12,69,21,112,22,-11,20,103,8,71,20,103,9,22,21,107,9,70,22,100,0,73,18,100,8,76,19,100,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,112,21,62,20,107,12,65,21,107,13,-7,20,107,8,67,20,107,13,18,26,107,13,65,18,100,4,73,18,104,8,72,23,104,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,12,69,20,107,12,72,17,103,4,0,20,107,12,67,20,103,9,18,21,103,4,78,22,104,12,65,18,100,8,68,19,104,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,3,73,16,95,3,72,13,95,4,7,16,103,8,75,16,99,0,26,17,95,9,74,22,109,12,65,14,100,4,76,15,96,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,107,17,58,3,99,7,69,7,95,8,-7,11,111,17,58,1,99,13,13,12,87,4,70,6,109,12,58,2,104,12,65,8,91,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,95,7,66,8,95,12,65,14,95,8,-7,13,87,3,67,17,87,0,18,16,83,4,74,9,91,0,69,16,79,8,79,18,83,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,95,12,62,15,95,7,69,17,83,4,-4,17,87,1,67,17,83,4,22,19,75,4,82,16,79,8,76,19,83,4,76,18,79,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,79,1,73,15,71,10,83,14,64,21,7,20,72,12,79,17,68,15,34,16,68,23,86,19,71,12,76,19,71,12,83,18,67,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,64,22,80,18,68,18,87,14,64,21,7,17,68,24,83,17,64,23,34,19,61,26,90,19,67,12,84,16,67,16,87,15,63,20,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83,1,69,4,95,3,72,3,99,13,-11,9,72,16,79,9,79,11,26,8,79,4,78,16,71,20,80,16,71,16,87,11,75,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,99,12,62,0,99,17,69,7,91,4,-4,9,79,5,75,5,83,4,22,4,79,4,74,12,75,12,80,12,75,8,79,8,79,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,3,73,12,83,5,76,7,87,4,0,1,95,1,67,1,95,4,18,0,95,9,70,2,100,12,65,5,100,12,65,4,100,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,107,21,58,3,112,21,54,1,112,22,-11,1,107,22,58,1,111,23,9,4,111,28,57,5,100,8,58,2,100,17,65,1,104,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,95,7,69,4,95,7,72,7,95,4,-4,3,103,17,58,1,103,18,13,4,107,18,65,2,109,22,54,2,113,17,57,1,109,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,95,7,69,8,99,3,72,3,91,8,-7,5,95,1,71,5,95,4,22,4,95,9,65,12,71,4,65,9,87,0,76,1,91,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,54,26,84,12,57,30,90,11,61,29,14,20,42,27,79,20,48,33,34,16,54,33,95,19,49,24,80,19,46,31,91,15,53,27,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,3,71,20,103,3,70,21,103,9,-2,22,100,7,73,22,104,8,20,23,100,0,76,19,99,1,71,19,99,5,74,16,99,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,8,71,20,103,8,74,21,107,9,-6,22,100,1,73,18,100,8,24,19,100,4,76,15,99,1,71,15,95,3,78,16,95,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,107,12,62,20,107,12,70,21,103,9,-6,22,104,7,65,22,104,12,16,19,100,8,68,24,103,5,68,19,103,10,71,20,103,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,8,67,20,103,3,78,12,95,0,2,18,100,7,65,18,104,8,16,19,104,4,72,19,103,14,68,24,112,19,63,29,112,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,3,75,11,95,1,78,12,103,0,2,18,104,7,65,18,104,4,20,15,96,4,76,24,112,19,60,28,112,19,59,25,103,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,103,1,75,16,99,1,78,17,99,4,2,14,96,5,73,14,96,0,27,15,96,0,79,24,103,10,64,15,95,5,78,16,95,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,8,62,16,103,8,65,17,107,18,-15,18,100,7,65,10,100,12,13,11,104,22,61,11,99,5,68,7,99,10,67,0,99,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,83,3,71,20,75,5,82,19,72,11,6,19,83,5,73,19,79,4,27,18,71,12,79,16,73,10,79,22,73,10,82,18,73,14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,61,24,83,17,68,20,86,8,72,15,6,19,63,25,88,19,67,20,35,15,71,20,83,16,70,18,82,19,70,18,85,15,73,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,68,20,83,9,72,16,82,8,79,11,2,19,67,21,84,16,71,20,31,15,71,16,87,19,70,18,82,16,73,18,82,11,77,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,83,5,71,5,79,5,74,4,87,4,-2,12,75,9,76,9,79,4,24,11,79,12,76,9,84,7,71,9,81,1,74,11,81,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,99,12,62,1,99,8,70,4,95,4,-6,5,100,11,62,2,104,17,13,4,96,12,68,1,99,10,60,5,95,10,67,4,95,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,8,67,1,95,1,70,0,95,4,-6,5,96,11,65,2,100,12,16,4,100,12,65,5,99,10,64,5,103,19,67,0,99,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,3,67,13,87,3,70,12,91,4,-6,9,96,11,65,16,87,8,20,11,87,0,72,9,95,10,68,12,84,1,74,11,84,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,8,67,1,99,8,65,0,103,13,-11,5,87,7,69,5,96,12,16,4,100,12,68,9,81,5,68,9,88,5,71,8,91,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,111,27,54,3,111,27,61,4,107,23,-15,2,104,21,51,6,113,22,5,3,113,22,61,5,103,19,60,1,108,24,59,8,112,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,58,12,50,9,87,3,74,4,95,0,-2,22,32,11,21,22,46,12,-9,11,71,4,68,26,30,10,15,26,30,14,22,21,34,10,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,95,1,71,5,95,3,74,4,95,9,-11,12,71,3,65,9,87,0,24,1,91,12,68,22,34,10,30,19,51,1,56,11,73,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,99,17,58,7,99,17,61,8,99,18,-15,2,96,11,62,2,96,17,13,7,91,12,61,5,88,5,71,1,84,5,63,0,88,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,51,20,75,17,54,20,82,16,48,19,2,5,63,13,76,16,53,24,31,11,53,20,83,3,77,14,79,9,60,28,85,8,63,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,48,20,75,20,42,27,82,19,48,33,10,12,53,21,80,19,49,24,31,18,46,31,91,9,63,21,82,9,60,25,89,15,54,25,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,48,34,83,17,54,34,95,8,61,30,19,19,46,32,88,16,53,27,39,8,60,27,94,16,54,25,86,16,60,28,93,8,63,32,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,104,7,69,22,100,1,76,19,100,8,0,19,99,4,71,15,99,1,22,16,95,3,78,17,97,1,74,14,97,1,81,15,97,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,100,1,73,18,100,7,76,19,100,4,0,15,99,0,71,15,95,3,26,16,95,1,74,14,97,1,78,14,97,1,77,18,102,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,100,7,73,18,100,3,76,19,104,8,-4,15,95,4,75,15,95,1,22,20,103,10,71,14,97,1,74,17,102,10,70,18,102,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,104,11,65,18,100,7,68,19,104,8,-8,19,103,9,68,19,103,14,19,25,112,19,63,21,102,14,67,21,106,14,63,26,115,24,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,100,7,65,18,104,7,68,19,104,4,-4,19,103,13,68,24,112,19,11,29,112,19,59,21,106,14,60,25,115,24,63,30,115,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,5,73,14,96,1,79,15,96,0,3,24,103,9,64,15,95,5,26,16,95,1,78,25,106,14,60,21,97,1,77,18,97,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,1,76,22,104,11,72,23,109,12,-8,15,95,0,75,19,103,5,22,20,103,10,74,17,97,5,74,17,106,5,74,18,102,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,91,9,73,10,87,1,76,19,100,8,-8,15,99,0,71,19,103,10,15,20,99,5,71,21,102,10,67,17,102,14,70,11,92,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,100,11,62,10,104,21,61,7,109,12,-15,7,99,9,64,1,99,14,15,4,99,14,67,1,97,10,60,11,97,10,63,14,88,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,63,21,84,19,63,25,91,18,67,20,11,16,66,19,82,16,70,18,33,18,70,18,85,18,71,18,81,21,67,18,92,17,71,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,63,25,88,19,67,21,87,15,71,20,7,16,70,19,82,19,70,18,33,15,73,18,82,21,67,18,89,18,71,15,84,14,75,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,83,1,73,9,87,3,72,4,100,12,-11,12,84,4,68,5,99,14,11,0,99,10,63,11,88,1,71,11,88,1,74,7,88,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,16,62,5,96,11,68,4,96,12,-8,5,95,9,64,5,95,5,15,4,99,10,67,8,75,7,71,5,79,3,74,4,88,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
