"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
20,106,10,63,20,115,19,63,17,111,15,-13,20,107,12,62,20,112,22,9,21,116,22,54,20,107,18,58,20,121,23,57,17,111,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,85,7,78,11,85,3,74,7,94,6,-6,15,79,5,76,15,83,4,24,7,87,0,72,13,72,15,79,9,79,7,82,8,91,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,89,5,67,15,89,5,74,14,81,2,-2,15,87,3,66,15,95,8,20,14,83,0,76,13,83,4,71,17,83,0,74,16,79,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,85,7,71,15,85,3,74,14,85,2,-2,15,79,5,76,22,79,13,27,17,79,4,79,13,79,7,79,17,75,7,82,16,79,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87,10,76,20,103,12,72,21,103,13,-7,3,83,12,87,11,87,4,26,8,83,4,78,18,104,8,65,22,104,8,72,11,91,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,10,76,12,79,10,79,14,79,4,3,13,75,5,75,13,72,7,34,12,72,15,82,19,75,12,76,16,67,20,83,11,67,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,79,5,76,15,83,5,76,7,87,0,-4,13,72,16,79,9,79,7,30,8,91,4,74,12,67,16,84,16,71,16,83,11,79,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,87,3,66,15,95,7,72,14,83,0,0,13,83,3,71,17,83,0,22,16,79,4,78,12,79,4,76,16,79,4,79,15,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,107,17,58,4,112,17,61,3,107,13,-15,1,107,17,58,3,107,18,9,0,107,18,61,9,87,8,69,5,96,12,65,1,100,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,112,21,58,4,112,21,58,1,107,22,-15,1,107,22,58,1,111,23,9,0,111,23,57,5,96,12,69,5,109,22,61,1,113,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,21,58,3,112,21,61,4,112,22,-15,3,111,22,54,3,111,18,5,4,111,23,57,2,109,22,58,2,113,22,61,3,113,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,20,92,3,83,12,90,12,87,4,2,14,100,7,69,18,104,8,16,23,104,8,72,28,108,19,60,24,108,24,67,25,99,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,91,1,67,9,87,3,70,12,83,0,-2,12,91,7,65,12,87,4,20,11,83,0,76,16,81,1,75,19,73,3,78,18,73,14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,79,5,79,13,83,5,78,12,83,4,-2,5,91,7,65,9,91,4,20,11,79,4,79,9,91,1,68,12,88,1,74,11,84,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,1,71,5,95,8,65,0,107,18,-15,12,79,1,73,16,83,0,24,8,87,8,72,12,84,7,71,12,84,3,78,8,88,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,17,62,1,99,8,78,0,91,4,2,2,109,21,58,2,109,22,9,4,104,8,68,1,108,14,56,7,108,14,59,0,99,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,22,58,1,111,22,61,0,111,23,-19,5,96,11,69,5,109,22,9,1,113,27,57,5,88,3,75,1,99,14,71,4,108,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107,17,58,3,107,8,65,0,91,4,-6,2,109,21,54,2,113,22,5,3,113,17,57,1,103,19,64,1,103,14,67,0,99,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,25,99,5,71,25,102,4,71,27,22,5,70,29,97,5,73,28,45,0,77,18,93,10,97,3,78,14,102,5,77,18,106,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,32,99,5,71,28,98,4,75,24,22,3,81,26,86,7,88,10,33,12,95,1,78,17,102,14,71,17,102,10,70,22,106,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,13,80,6,83,13,79,11,91,0,0,3,77,11,82,7,91,1,22,20,103,14,67,1,71,11,81,10,88,3,74,22,106,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,104,3,62,10,113,11,61,3,104,12,-11,11,108,9,56,3,103,14,11,4,95,5,71,6,102,14,64,5,97,14,63,10,97,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,104,11,62,2,91,1,76,4,87,0,0,5,95,4,68,12,81,10,26,15,77,10,82,11,97,5,64,11,84,1,77,17,79,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,67,17,84,16,71,17,83,11,79,4,7,16,66,19,86,12,70,18,33,11,84,3,78,15,71,18,81,15,75,11,81,14,79,7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,3,69,5,91,7,68,8,91,4,-4,9,91,0,68,9,91,1,19,11,88,1,74,15,79,7,81,18,79,3,77,14,84,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,79,5,76,16,79,5,79,15,79,0,3,12,84,4,71,16,81,7,26,18,73,10,82,15,88,5,71,15,84,1,77,17,84,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,96,11,62,2,100,11,65,1,96,12,-11,9,91,4,68,9,95,5,15,4,95,1,71,8,88,5,67,8,97,1,74,10,106,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,113,16,54,2,109,21,57,3,113,22,-19,1,108,13,60,1,103,19,15,0,103,14,67,1,106,14,67,5,102,14,70,4,97,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,99,9,68,19,112,13,67,29,108,19,-13,21,102,4,67,21,106,14,11,26,111,19,60,20,106,6,67,20,111,11,63,25,111,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,23,64,24,99,4,71,16,88,3,2,25,111,13,60,17,102,5,22,15,92,1,77,24,102,15,67,20,98,6,78,17,98,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,84,4,68,16,81,0,78,18,73,3,2,18,75,4,78,18,71,7,29,20,67,11,84,18,66,18,82,15,69,14,85,17,66,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,73,15,75,16,70,11,82,15,70,10,6,21,71,16,81,18,67,15,29,17,71,11,81,18,66,14,78,15,66,18,81,7,73,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81,4,75,16,73,8,78,15,66,14,9,11,84,8,78,11,75,18,32,14,71,22,84,8,94,6,67,8,81,6,81,10,73,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,84,4,71,16,81,8,78,18,73,10,6,15,88,4,71,15,84,1,25,17,84,7,81,11,85,2,71,15,85,2,78,10,85,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,84,4,75,9,88,0,71,8,91,5,-5,11,88,4,71,8,92,5,18,7,88,5,70,8,98,11,67,8,94,2,74,10,85,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,108,13,56,1,99,9,71,0,91,1,2,2,111,18,57,5,102,14,15,4,92,5,77,4,111,20,56,0,102,11,70,1,89,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,9,68,1,91,0,78,0,88,7,2,5,102,13,64,5,92,5,25,0,92,3,77,0,102,11,67,0,89,2,74,1,94,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,13,64,1,99,9,71,0,95,5,-5,5,97,9,67,5,92,10,18,0,92,10,67,4,98,11,67,4,85,11,70,1,89,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,27,99,5,71,27,102,0,71,22,23,4,85,15,89,12,89,6,33,13,89,6,81,24,107,8,69,16,103,13,76,17,99,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,16,89,10,97,4,81,15,102,5,1,20,111,10,63,24,111,11,14,21,102,15,70,20,107,13,66,20,112,22,65,21,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,102,9,67,21,106,9,70,22,106,10,-6,16,102,10,67,24,106,6,18,21,106,15,70,20,107,13,69,16,103,4,76,17,103,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,60,17,102,4,74,15,92,1,1,24,102,14,67,20,98,6,26,17,98,6,78,20,103,4,73,16,95,4,72,13,95,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,12,81,5,63,19,88,0,71,18,16,4,73,23,89,8,66,22,44,3,66,22,92,4,68,25,91,4,68,17,90,9,87,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,97,4,64,11,84,0,77,17,79,1,5,11,94,10,67,15,85,2,18,17,73,6,81,18,83,4,69,15,79,0,76,14,71,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,75,12,74,15,84,4,77,10,84,7,5,8,77,7,75,8,89,2,22,7,94,6,70,4,95,4,69,4,99,13,65,1,99,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,71,19,81,15,75,12,81,14,79,7,8,15,73,11,78,15,73,10,26,10,73,10,81,8,83,0,76,15,75,13,83,11,79,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,88,4,74,11,88,4,70,7,88,5,-6,15,81,11,75,15,85,2,22,10,89,6,70,8,87,4,73,12,83,0,76,11,91,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,88,4,67,8,97,0,74,10,106,10,-9,11,85,3,67,11,94,11,18,7,102,11,63,12,91,4,69,12,95,8,69,7,95,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,106,9,64,5,111,18,60,0,111,19,-13,8,102,10,60,8,106,15,11,3,106,15,63,8,95,13,62,0,103,18,65,3,103,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,13,64,5,92,4,77,0,92,3,1,0,102,10,67,0,89,2,22,1,94,2,74,0,112,22,62,3,103,13,69,1,99,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,13,67,5,97,9,70,4,92,10,-6,4,98,5,67,4,98,11,18,3,85,11,70,4,95,8,69,8,99,4,72,3,91,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92,9,64,1,88,9,67,4,88,5,-2,0,89,14,60,4,94,11,11,9,89,15,63,3,91,18,62,8,95,22,58,9,99,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,88,9,64,5,88,4,74,3,88,5,-2,4,94,10,60,8,89,15,11,5,89,11,66,8,95,22,55,8,99,22,61,13,95,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,79,16,78,1,75,12,81,0,79,7,5,8,69,23,82,4,69,22,37,1,69,18,89,8,61,17,80,8,57,21,87,14,54,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,8,78,5,71,16,92,7,63,26,16,0,69,19,86,8,66,22,37,7,66,22,89,15,54,25,84,12,57,29,90,11,61,29,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,106,14,67,20,106,5,70,21,106,6,-6,16,103,3,73,20,103,4,24,17,103,8,72,11,95,0,75,11,103,0,78,17,99,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,98,5,75,16,98,5,78,5,81,18,16,16,95,3,69,12,95,4,31,4,75,17,98,16,99,0,75,16,95,9,74,12,87,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,19,89,4,73,23,92,7,66,22,20,3,75,18,95,4,68,25,42,3,68,17,90,11,87,4,83,1,75,19,95,8,83,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,73,11,78,15,73,11,81,14,73,10,2,4,95,7,66,8,83,0,27,14,75,13,83,5,87,4,71,5,87,4,74,8,83,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,73,11,78,11,77,3,81,10,81,2,-2,12,79,5,76,12,87,4,20,11,87,0,76,9,95,9,67,5,99,13,65,0,99,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,77,3,78,11,81,3,74,10,85,2,2,12,87,3,69,12,87,0,24,11,87,0,79,5,99,13,62,1,99,9,70,4,95,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,85,3,71,11,89,5,70,7,94,2,-6,12,83,1,73,12,91,4,20,7,91,4,72,5,95,4,71,5,95,13,70,8,95,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,94,10,67,8,102,10,63,7,106,15,-13,12,95,7,66,8,95,13,13,1,103,18,65,5,95,9,67,1,99,9,65,0,103,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,102,10,67,0,89,3,74,1,94,2,-2,0,112,21,62,3,103,13,17,1,99,8,69,3,111,28,54,3,111,28,61,4,107,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89,3,71,0,94,1,74,1,94,2,2,3,103,12,66,0,99,8,17,7,95,8,72,3,111,28,58,3,107,23,61,4,103,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,89,1,71,15,77,1,70,14,73,2,-13,22,48,5,51,25,36,4,-16,24,34,18,25,17,45,13,29,24,29,23,24,23,37,18,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,62,1,56,15,66,5,66,7,94,11,-6,25,31,17,22,25,34,18,-20,21,48,8,50,24,37,18,25,24,32,13,32,23,32,18,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,73,11,75,8,69,23,85,3,69,22,13,8,61,22,84,8,61,17,31,7,57,21,87,17,51,19,75,17,54,19,82,16,48,19,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,19,86,8,66,23,89,7,66,22,13,15,54,26,84,12,57,29,38,11,61,29,90,20,42,26,79,20,48,33,86,16,54,33,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,66,23,86,8,66,23,89,3,66,22,13,12,57,30,87,12,61,29,38,7,64,25,90,20,48,33,83,17,54,33,95,8,61,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,12,66,20,112,21,65,21,107,13,-11,20,103,8,71,20,107,9,18,21,107,13,70,18,100,8,73,18,100,4,76,19,104,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,3,73,16,103,3,76,21,103,4,0,20,103,3,75,11,95,0,26,12,103,0,78,18,104,8,65,18,104,4,72,15,96,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,3,73,16,103,7,72,17,103,8,-7,11,103,1,75,16,99,0,26,17,99,4,78,14,96,4,73,14,96,0,79,15,96,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,95,7,66,8,83,1,79,14,75,13,7,5,87,5,71,5,87,4,22,8,83,11,78,12,79,12,73,9,83,0,76,8,83,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,87,3,69,12,87,1,76,11,87,0,3,5,99,12,62,1,99,9,18,4,95,4,70,5,100,12,62,2,104,17,65,4,96,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,3,69,12,91,3,72,11,91,8,-4,9,95,12,62,9,91,4,18,12,87,4,70,5,96,8,65,9,96,12,68,15,87,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,21,51,0,112,21,65,4,103,13,-7,1,111,22,58,3,111,28,5,4,111,28,61,2,100,17,62,2,104,22,54,7,113,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31,17,22,25,34,17,32,21,48,8,-26,24,37,17,25,24,32,13,-20,23,32,18,28,16,53,8,40,19,40,12,32,21,34,12,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,91,17,62,8,95,21,58,9,99,22,-15,7,99,17,58,7,99,18,9,8,99,18,61,2,96,12,62,2,96,17,65,7,91,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,57,30,87,12,61,30,90,7,64,25,14,20,48,34,83,17,54,33,43,8,61,30,95,19,46,31,88,16,53,27,91,8,60,27,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,3,67,20,103,8,74,21,103,9,-2,22,104,7,69,22,100,0,24,19,100,8,76,19,99,5,71,15,99,1,74,16,95,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,107,8,67,16,103,8,78,17,99,0,2,22,104,11,69,22,109,12,16,15,100,4,76,19,103,5,71,19,103,10,74,16,91,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,87,3,67,17,87,1,70,16,83,4,-2,9,91,1,69,16,79,8,27,18,83,4,76,12,84,7,71,16,77,7,78,15,73,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,75,5,79,20,72,12,82,16,68,15,10,19,79,5,76,19,71,12,27,18,71,12,83,22,73,10,79,19,73,14,78,18,73,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,68,24,83,17,64,24,86,19,61,26,14,19,67,13,84,16,67,16,35,15,63,20,87,16,77,7,79,19,73,14,82,15,66,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,87,5,71,9,83,12,78,8,95,9,-6,9,83,1,73,9,83,0,24,8,87,4,72,12,81,7,75,12,84,5,71,4,99,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,3,67,5,95,8,70,0,95,0,-6,5,96,11,65,5,96,12,16,1,100,12,68,5,95,5,64,5,99,10,67,4,103,19,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,3,71,5,95,12,70,8,95,13,-11,5,96,11,65,5,96,8,16,4,96,8,68,5,103,14,64,5,103,19,67,8,99,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,107,22,58,3,103,17,61,0,103,18,-11,2,113,21,58,2,109,22,5,1,113,17,57,7,112,24,53,3,112,24,56,4,112,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,3,71,5,95,8,65,8,99,18,-15,9,87,1,73,2,91,12,16,3,96,12,65,19,51,1,53,12,73,3,78,4,88,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,100,3,69,22,100,7,76,23,104,8,-4,15,95,0,75,19,99,1,22,20,99,5,74,14,102,10,71,17,102,5,77,18,97,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,7,69,22,104,7,68,23,104,12,-8,19,103,9,68,24,103,5,19,20,103,10,71,17,102,10,64,21,102,10,70,22,102,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,3,69,14,96,5,76,15,96,0,3,28,112,18,56,24,103,10,15,16,95,5,78,29,115,24,57,25,106,14,63,22,97,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,1,76,14,96,1,79,23,104,12,-4,15,95,4,75,15,95,1,26,20,103,5,74,21,97,1,74,17,97,5,77,18,106,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,67,13,84,16,67,17,87,15,63,20,11,16,77,8,79,19,73,14,30,15,66,18,85,18,79,7,78,18,79,11,81,17,71,18,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,100,11,62,5,100,16,65,4,96,12,-8,1,99,13,60,5,99,14,11,4,103,14,67,2,106,14,60,1,97,14,70,4,97,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,96,7,65,9,96,11,68,15,87,8,-4,9,99,13,64,9,95,10,19,11,84,1,74,5,102,14,64,5,106,14,67,7,92,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,46,11,40,12,71,3,68,8,87,0,0,26,30,13,19,22,34,10,-19,18,51,1,56,24,31,10,21,24,29,14,21,23,29,14,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,71,3,65,9,87,1,76,1,91,12,-8,22,34,9,30,19,51,1,4,11,73,3,78,24,29,14,18,24,29,14,24,20,37,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87,11,54,14,91,7,72,4,63,12,3,11,91,18,56,11,99,10,19,4,77,14,82,2,88,14,57,6,88,10,63,11,84,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,63,13,76,16,53,25,83,11,53,20,7,3,77,15,79,9,60,28,33,8,63,21,85,10,84,7,74,5,75,11,84,7,71,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,49,25,80,19,46,32,91,15,53,27,15,9,60,26,86,16,54,25,37,15,60,28,93,5,67,22,85,8,63,26,88,7,63,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,46,32,88,16,53,28,91,8,60,27,18,16,54,26,86,16,60,28,41,8,63,32,89,8,63,26,85,8,63,22,92,4,71,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,99,4,71,15,99,0,74,16,95,3,2,17,97,0,74,14,97,1,29,15,97,1,77,20,102,2,75,12,98,2,81,13,98,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,13,64,5,99,13,67,8,91,1,-9,11,97,9,60,15,88,1,22,17,71,11,81,15,85,2,71,18,73,10,81,17,69,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66,19,82,16,70,19,85,18,70,18,9,18,71,19,81,21,67,18,40,17,71,15,84,18,73,10,78,18,69,14,85,14,69,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,70,19,82,16,73,19,82,11,77,7,2,18,71,16,81,15,75,11,32,14,84,3,77,15,69,18,82,15,73,6,81,14,73,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,81,0,71,12,81,8,78,11,81,7,2,18,79,8,74,15,79,11,29,10,79,7,77,15,77,10,78,11,77,10,81,14,77,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,103,13,64,5,103,18,67,8,99,14,-9,5,97,13,64,1,102,14,15,4,102,14,67,8,89,2,71,8,85,2,74,3,98,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,81,4,68,9,88,4,71,8,91,10,-5,15,84,4,71,11,88,5,18,7,97,5,70,15,89,6,67,11,94,11,70,10,94,6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,29,53,3,112,18,59,0,108,14,-17,2,111,23,53,1,106,19,8,0,111,14,60,4,106,20,56,0,111,25,59,1,102,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,60,29,82,9,63,22,85,8,60,25,13,5,75,12,81,8,71,18,40,4,67,22,88,4,77,6,78,8,85,2,81,5,81,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,102,9,67,17,102,13,70,11,92,1,-6,20,106,1,63,16,98,2,18,5,94,6,70,20,99,13,62,8,95,4,69,1,99,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,79,8,78,18,79,12,81,17,71,18,8,18,77,3,75,15,77,6,26,17,73,10,81,18,75,4,76,12,75,9,83,11,68,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,67,19,89,18,71,16,84,14,75,11,8,18,69,15,82,15,69,18,33,14,73,6,81,15,68,17,84,15,71,13,83,14,75,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,84,0,71,15,84,0,70,17,79,7,1,15,77,7,78,15,77,6,29,14,77,10,81,15,79,4,73,12,83,4,79,11,83,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,88,0,71,8,75,8,74,4,79,3,-2,8,77,11,75,4,81,10,22,3,85,6,74,4,91,0,73,0,87,4,76,7,83,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,13,64,5,102,13,67,4,106,14,-9,8,85,1,71,4,98,15,14,1,106,15,63,12,68,17,80,4,83,4,69,1,99,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,111,13,57,8,88,9,60,20,40,5,-41,0,102,14,60,8,89,11,11,14,59,6,44,4,91,4,62,8,91,8,69,7,83,8,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,31,9,21,24,29,13,21,23,29,14,-52,24,31,14,23,21,31,11,-19,20,37,6,33,18,48,4,47,18,57,4,61,11,61,4,69,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,88,13,57,6,88,9,63,11,84,7,1,0,69,10,56,0,73,11,14,1,77,2,78,8,61,8,55,4,61,8,58,3,68,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,71,19,89,5,67,23,88,7,63,26,12,8,85,3,78,4,81,14,33,1,73,22,92,12,99,4,69,12,95,0,76,4,79,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
