"V2","V3","V5","V6"
-0.44807732,0.58048907,0.22947478,1.2360046
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.93651018,-0.14081588,-0.37786573,0.8916816
-0.049953122,0.67065219,-0.37786573,0.78198578
3.0731101,0.62557063,0.089937258,0.85816343
-0.45250093,2.6091592,-0.12091651,1.190298
0.087178548,0.53540751,0.51767013,0.95567082
-0.13400156,0.76081531,-0.37786573,1.2725698
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.21988661,-0.095734317,-0.37786573,1.2390517
-0.37729969,1.5722834,-0.37786573,1.306088
3.396033,-0.27606055,-0.37786573,-0.94572324
1.1665375,-0.095734317,0.4535316,0.98614188
-0.25343882,0.039510361,-0.37786573,-0.94572324
-0.18708479,0.30999972,-0.37786573,-0.94572324
-0.43923012,0.17475504,-0.37786573,0.84597501
-0.45250093,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.89605999,-0.37786573,0.45899256
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.39057049,2.1583436,-0.37786573,-0.94572324
-0.42153571,-0.14081588,-0.37786573,1.1415443
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.4009884,-0.36622367,-0.37786573,0.73323209
-0.43923012,-0.050652758,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43038291,0.67065219,0.37651927,1.0257543
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.039510361,-0.37786573,1.6443167
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.17381398,-0.32114211,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.003130105,0.53540751,-0.37786573,-0.94572324
0.003130105,-0.18589744,-0.37786573,1.0866964
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.30209845,0.12967348,-0.37786573,-0.94572324
-0.35960528,2.1132621,-0.37786573,-0.94572324
-0.41711211,-0.095734317,-0.37786573,1.2268632
-0.34633447,-0.0055711987,0.70455426,1.2512401
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.44524439,-0.37786573,-0.94572324
-0.45250093,-0.27606055,-0.37786573,-0.94572324
3.2323597,0.039510361,-0.37786573,0.91910555
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42153571,1.2567125,-0.37786573,-0.94572324
-0.24901522,0.35508128,0.64347778,1.2542872
2.7811523,0.49032595,1.0349599,0.57478259
-0.25786243,0.039510361,-0.37786573,1.0440369
-0.4082649,1.8427727,-0.041665257,0.80636263
0.48530275,-0.18589744,-0.37786573,1.2756169
-0.076494735,0.08459192,0.68048585,0.97700056
0.60474001,0.71573375,-0.37786573,1.2024864
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.33748727,-0.050652758,-0.37786573,0.59915943
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.4983077,0.71573375,-0.086476622,1.1842038
-0.45250093,0.12967348,-0.37786573,-0.94572324
-0.41711211,0.26491816,-0.37786573,0.33101412
-0.063223929,0.49032595,-0.37786573,1.2268632
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.50146835,-0.37786573,-0.94572324
-0.41711211,0.44524439,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.34191087,-0.27606055,1.6485562,1.1445914
4.9442938,-0.45638679,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.42753,0.85097843,-0.37786573,0.83683369
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.016400912,-0.18589744,1.4697058,1.2360046
-0.44807732,0.08459192,-0.37786573,0.85816343
-0.43923012,-0.36622367,-0.37786573,1.4401607
-0.2047792,0.40016284,0.6224385,1.1141203
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.33748727,0.40016284,-0.37786573,0.61439496
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.2807535,0.12967348,-0.37786573,-0.94572324
-0.44365372,0.26491816,-0.37786573,0.95871792
-0.43923012,0.85097843,-0.37786573,-0.94572324
-0.063223929,0.08459192,-0.37786573,0.50165204
-0.072071133,0.2198366,-0.37786573,0.70276103
-0.35960528,0.85097843,-0.37786573,-0.94572324
0.67994125,0.039510361,-0.37786573,0.81245684
-0.30209845,1.0313047,0.44977811,1.0288014
-0.44365372,-0.50146835,-0.37786573,-0.94572324
-0.3949941,0.12967348,-0.37786573,-0.94572324
-0.42595931,1.7976912,1.2687955,1.1963922
-0.45250093,0.26491816,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.3788704,-0.41130523,-0.37786573,-0.94572324
-0.41711211,0.53540751,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.2417387,-0.32114211,-0.37786573,1.01966
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.2003556,0.26491816,-0.37786573,1.3426533
-0.28440404,-0.230979,-0.37786573,1.4828201
1.0559474,0.44524439,-0.37786573,0.71799656
-0.32421646,-0.32114211,-0.37786573,1.0775551
-0.33748727,-0.050652758,-0.37786573,-0.94572324
5.0239186,0.12967348,-0.37786573,0.61439496
-0.43480652,-0.50146835,-0.37786573,-0.94572324
0.05178973,0.08459192,-0.37786573,0.61439496
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.14910898,-0.32114211,-0.37786573,1.3975012
-0.42153571,0.40016284,-0.37786573,0.62353628
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.2505859,0.58048907,-0.37786573,-0.94572324
-0.32421646,0.17475504,-0.37786573,1.0074716
-0.23132081,0.26491816,0.60218943,1.1354501
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.46760834,0.35508128,-0.37786573,1.4584433
-0.43038291,-0.27606055,-0.37786573,1.1080261
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.33932388,1.7976912,0.28538197,1.0531782
-0.30209845,-0.0055711987,0.77998617,1.3365591
0.76398969,-0.32114211,-0.37786573,0.67838418
0.70205926,-0.32114211,-0.37786573,-0.94572324
-0.22689721,-0.095734317,-0.37786573,1.1963922
-0.45250093,-0.41130523,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3994177,0.08459192,0.39732807,1.0318485
1.8521958,-0.095734317,-0.37786573,-0.94572324
-0.11188355,-0.36622367,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
3.6658728,-0.41130523,-0.37786573,0.60220654
1.3346344,-0.14081588,-0.37786573,1.0013774
0.80380211,-0.14081588,0.48069499,1.0836493
-0.0057170995,-0.230979,1.5245923,0.9465295
-0.42153571,1.0313047,-0.37786573,0.77284447
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.2003556,0.94114155,0.37609124,1.1720153
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.7772605,0.039510361,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.2903984,0.2198366,-0.37786573,0.50469915
1.016135,-0.36622367,-0.37786573,1.4188309
0.096025752,-0.36622367,1.108087,0.76675026
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.22689721,0.35508128,-0.37786573,1.0927906
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.28882764,1.1214678,-0.37786573,1.0592724
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.94114155,-0.37786573,-0.94572324
0.24200463,-0.0055711987,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.014564304,-0.27606055,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.35960528,0.2198366,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
2.462653,0.85097843,-0.37786573,0.72409077
-0.39057049,-0.27606055,-0.37786573,1.162874
-0.2003556,-0.230979,1.970928,1.0623195
-0.37729969,-0.050652758,-0.37786573,-0.94572324
-0.30209845,1.0313047,-0.37786573,-0.94572324
0.10487296,1.4821203,-0.37786573,0.14209355
-0.2092028,0.08459192,0.93108048,1.2725698
5.0416131,-0.45638679,-0.37786573,0.032397741
0.11814376,1.0763862,-0.00034397732,1.2664756
-0.45250093,0.039510361,-0.37786573,0.40719176
0.46318474,0.039510361,1.3401118,0.76370315
-0.35075807,0.62557063,1.0501714,1.0227071
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.087178548,0.26491816,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.45638679,-0.37786573,-0.94572324
-0.38614689,-0.36622367,-0.37786573,-0.94572324
-0.31979286,1.4821203,-0.37786573,-0.94572324
-0.35075807,2.7444039,-0.37786573,-0.94572324
4.5461696,2.7444039,-0.37786573,-0.089486494
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,1.2116309,0.59524219,1.0044245
-0.16496678,-0.18589744,4.8947625,1.220769
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.81264932,0.62557063,-0.37786573,1.0288014
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43923012,0.44524439,-0.37786573,0.98309477
-0.42595931,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.54654991,-0.37786573,-0.94572324
-0.39057049,-0.18589744,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.3213636,0.2198366,-0.37786573,0.88863449
0.37471269,-0.27606055,3.3353863,0.8429279
-0.3994177,-0.50146835,-0.37786573,0.91910555
0.034095321,1.5272018,0.22453598,1.2238161
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.29951146,0.30999972,0.23915482,1.2024864
-0.37729969,0.71573375,-0.37786573,0.9983303
-0.42595931,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.018987906,0.2198366,0.8490635,1.2542872
4.975259,-0.050652758,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.29066425,1.8427727,-0.37786573,1.3091351
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.36622367,-0.37786573,1.1963922
-0.24901522,1.0763862,0.039298111,1.3030409
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.55608039,0.26491816,0.53561443,1.047084
-0.45250093,1.301794,-0.37786573,-0.94572324
0.14468538,-0.230979,1.346631,1.2542872
-0.24901522,-0.41130523,-0.37786573,1.01966
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.34633447,-0.095734317,-0.37786573,0.96176503
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.05178973,-0.41130523,-0.37786573,0.90996423
-0.45250093,0.26491816,-0.37786573,-0.94572324
-0.41268851,0.58048907,0.51872374,0.96785924
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.11372016,0.08459192,-0.37786573,1.220769
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42595931,-0.14081588,-0.37786573,-0.94572324
-0.195932,0.08459192,-0.37786573,1.4767259
4.9133286,-0.27606055,-0.37786573,0.13599934
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.9627859,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.44106673,0.35508128,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43480652,-0.36622367,-0.37786573,1.3335119
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.4186828,-0.14081588,-0.37786573,0.49860494
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.45638679,-0.37786573,0.86730475
0.25085183,-0.230979,1.9527532,1.1263087
-0.4082649,-0.27606055,-0.37786573,0.79417421
-0.43038291,-0.54654991,-0.37786573,-0.94572324
2.6484442,-0.45638679,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.37729969,-0.27606055,-0.37786573,-0.94572324
1.5646617,-0.32114211,1.2139749,1.1445914
-0.45250093,-0.36622367,-0.37786573,-0.94572324
-0.43923012,0.67065219,-0.37786573,1.0348956
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.31536926,-0.0055711987,-0.37786573,-0.94572324
0.77283689,0.08459192,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38172329,0.30999972,-0.37786573,0.37062649
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.2409411,-0.050652758,-0.37786573,-0.94572324
0.096025752,0.08459192,0.42505119,1.0745079
-0.47019533,-0.59163147,-0.37786573,-0.94572324
3.9268653,0.35508128,-0.37786573,0.72104367
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.21546301,0.76081531,0.27639336,1.220769
-0.30209845,0.85097843,-0.37786573,0.92824687
-0.2136264,-0.050652758,-0.37786573,1.1872509
1.3346344,-0.18589744,-0.37786573,1.3152293
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.53396237,0.12967348,-0.37786573,1.2146748
-0.44807732,-0.45638679,-0.37786573,-0.94572324
-0.41711211,-0.14081588,-0.37786573,0.78808
-0.21805001,-0.18589744,-0.37786573,0.56868837
0.52069157,-0.27606055,-0.37786573,0.75760894
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43480652,-0.0055711987,-0.37786573,1.5772804
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.33306367,-0.41130523,-0.37786573,0.8429279
-0.41268851,0.35508128,-0.37786573,0.77893868
-0.28882764,-0.32114211,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.31979286,0.85097843,-0.37786573,0.90691713
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,-0.27606055,2.1256112,1.2908525
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.0028642,-0.27606055,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,-0.36622367,-0.37786573,0.76065604
-0.44807732,0.08459192,-0.37786573,-0.94572324
3.5818243,-0.0055711987,-0.37786573,-0.94572324
-0.42153571,0.98622311,-0.37786573,0.8398808
-0.39057049,0.58048907,0.27270572,1.2634285
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.08459192,0.97473946,1.1598269
-0.24016802,-0.32114211,-0.37786573,-0.94572324
-0.45250093,-0.54654991,-0.37786573,-0.94572324
-0.27998044,0.17475504,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43038291,0.26491816,-0.37786573,0.65096023
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.067647531,-0.36622367,-0.37786573,1.0653666
-0.45250093,1.0313047,0.12750505,0.95871792
0.34817108,0.35508128,-0.37786573,0.96481214
-0.2092028,-0.14081588,-0.37786573,1.1110732
-0.076494735,2.3837514,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42153571,0.94114155,-0.37786573,0.67228997
-0.35960528,-0.32114211,1.1084163,1.3457004
1.3744468,-0.230979,-0.37786573,-0.94572324
-0.19150839,-0.27606055,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42153571,0.12967348,0.2012907,0.8398808
0.060636934,-0.27606055,1.8604306,0.93434108
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.24459162,1.1214678,-0.37786573,1.3121822
0.66667044,-0.0055711987,0.72855682,1.0562253
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.4363772,-0.050652758,-0.37786573,-0.94572324
0.01197731,0.35508128,-0.37786573,-0.94572324
1.8256542,-0.50146835,-0.37786573,0.63877181
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.17381398,2.2034252,-0.37786573,-0.94572324
-0.43038291,-0.0055711987,-0.37786573,-0.94572324
4.5152044,-0.27606055,-0.37786573,0.14514066
-0.16496678,1.6173649,0.071071048,1.0044245
-0.17823759,0.039510361,1.0782237,1.1202145
-0.43923012,-0.32114211,-0.37786573,-0.94572324
-0.27555684,-0.27606055,-0.37786573,-0.94572324
0.45433753,1.4370387,-0.37786573,1.7022118
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.26228603,0.76081531,-0.37786573,0.97395345
-0.27555684,-0.050652758,-0.37786573,1.0105187
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.58048907,-0.37786573,0.65096023
0.7861077,0.2198366,-0.37786573,1.3304648
-0.29325125,0.40016284,0.51961272,1.132403
-0.036682315,0.35508128,0.75499585,1.1842038
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.36402888,-0.45638679,-0.37786573,-0.94572324
-0.21805001,0.26491816,-0.37786573,-0.94572324
-0.42153571,0.2198366,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.1889214,-0.050652758,0.013649285,0.71190235
-0.41268851,-0.50146835,-0.37786573,-0.94572324
-0.28440404,0.26491816,-0.37786573,1.3517946
-0.45250093,0.44524439,-0.37786573,-0.94572324
-0.11188355,-0.230979,-0.37786573,0.70580814
-0.31536926,-0.27606055,2.4600995,1.3152293
-0.45250093,-0.095734317,-0.37786573,-0.94572324
-0.42153571,-0.41130523,-0.37786573,-0.94572324
-0.44807732,-0.41130523,-0.37786573,-0.94572324
-0.28882764,0.49032595,0.97473946,1.0379427
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.886787,-0.18589744,-0.37786573,0.87339896
0.13141457,1.6173649,-0.37786573,0.90082291
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.82592012,0.44524439,-0.37786573,1.01966
-0.41711211,0.44524439,0.52102851,1.0501311
-0.2136264,5.088645,-0.37786573,1.0714608
2.3830281,-0.36622367,-0.37786573,-0.94572324
-0.44807732,0.35508128,-0.37786573,-0.94572324
-0.39057049,0.76081531,-0.37786573,-0.94572324
-0.45250093,0.12967348,-0.37786573,-0.94572324
-0.41268851,1.0763862,-0.37786573,1.4736788
-0.31094565,1.4370387,0.59524219,1.4249251
-0.43038291,0.12967348,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,0.44524439,-0.37786573,0.87339896
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38172329,0.85097843,-0.37786573,0.5839239
1.0426766,-0.50146835,3.1144903,0.91605844
-0.45250093,-0.45638679,-0.37786573,-0.94572324
-0.44365372,0.67065219,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,1.301794,-0.37786573,-0.94572324
2.0025983,-0.41130523,4.1632606,-0.27231285
1.6398629,-0.14081588,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.30652205,-0.050652758,1.7706104,1.1598269
-0.36402888,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
3.829546,-0.050652758,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.2003556,0.30999972,0.37484008,1.6168928
-0.41711211,2.2034252,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.060636934,-0.32114211,-0.37786573,1.0958377
4.541746,-0.50146835,-0.37786573,1.1842038
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.35518168,-0.27606055,-0.37786573,-0.94572324
-0.37287609,-0.36622367,-0.37786573,-0.94572324
-0.43923012,0.039510361,-0.37786573,1.4279722
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.16054318,0.58048907,0.97974411,0.80636263
2.2547436,-0.45638679,2.2694619,1.2695227
-0.063223929,0.26491816,0.40279368,1.3030409
0.087178548,0.35508128,1.909226,0.74846762
-0.25343882,0.30999972,0.97931608,1.1506856
-0.47019533,-0.59163147,-0.37786573,-0.94572324
5.0548839,-0.27606055,-0.37786573,0.24264805
5.0504603,-0.32114211,-0.37786573,0.82464527
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.28882764,0.26491816,-0.37786573,-0.94572324
0.52511517,-0.41130523,1.0224483,0.66010155
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.89669776,0.49032595,0.043545478,1.5254796
0.082754945,0.2198366,0.84669288,1.3975012
3.9622541,-0.45638679,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42153571,0.08459192,-0.37786573,-0.94572324
0.48972635,0.08459192,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.24901522,-0.27606055,-0.37786573,1.3792185
0.1889214,-0.230979,-0.37786573,1.2908525
0.83476733,0.89605999,-0.37786573,1.1811567
0.36144189,-0.050652758,-0.37786573,1.1476385
1.2240443,-0.50146835,2.8370945,0.57478259
-0.45250093,-0.36622367,2.3084455,0.72409077
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.34191087,-0.230979,1.5145172,1.1811567
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.2151971,-0.0055711987,-0.37786573,0.74237341
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.13400156,-0.0055711987,1.8417291,1.0105187
3.8162752,-0.18589744,-0.37786573,0.39195623
3.8605113,-0.18589744,-0.37786573,-0.94572324
-0.24016802,-0.41130523,-0.37786573,0.87644607
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.29951146,0.40016284,-0.37786573,0.92519976
2.5157362,-0.36622367,-0.37786573,0.7393263
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.41130523,-0.37786573,-0.94572324
1.6044741,-0.14081588,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.36586549,0.49032595,0.28581,0.87339896
-0.29767485,-0.14081588,-0.37786573,-0.94572324
1.1134543,-0.27606055,-0.37786573,-0.94572324
0.25969903,-0.36622367,-0.37786573,1.0044245
0.95862819,-0.230979,-0.37786573,-0.94572324
-0.45250093,-0.18589744,-0.37786573,0.56564127
0.21988661,0.039510361,-0.37786573,0.87949317
-0.35075807,0.35508128,-0.37786573,-0.94572324
-0.23132081,3.1050564,0.34346224,1.0013774
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.34633447,-0.14081588,0.9991042,0.73323209
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43038291,3.150138,-0.37786573,1.2908525
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38614689,1.4370387,0.15993649,1.0501311
-0.12957796,0.26491816,-0.37786573,0.90387002
-0.3949941,-0.32114211,-0.37786573,-0.94572324
-0.37287609,0.44524439,-0.37786573,1.0531782
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38172329,-0.14081588,0.9790856,1.4157838
-0.44365372,3.150138,-0.37786573,-0.94572324
1.0913363,0.71573375,-0.37786573,0.76979736
5.0416131,-0.050652758,-0.37786573,-0.94572324
-0.35075807,0.44524439,-0.37786573,-0.94572324
-0.34633447,0.08459192,-0.37786573,-0.94572324
3.0377212,-0.14081588,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.31536926,-0.0055711987,-0.37786573,-0.94572324
1.1842319,-0.36622367,-0.37786573,-0.94572324
3.2412069,0.2198366,-0.37786573,0.77589157
0.62243442,-0.14081588,-0.37786573,0.81245684
0.18007419,-0.0055711987,-0.37786573,1.1963922
1.060371,0.08459192,-0.37786573,-0.94572324
-0.15611958,1.0763862,-0.37786573,-0.94572324
-0.42153571,1.2567125,-0.37786573,0.69361971
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.14727237,0.58048907,0.5306427,1.1263087
-0.32864006,0.62557063,-0.37786573,0.76370315
-0.18708479,1.2567125,-0.14310818,1.2299103
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.7371822,-0.095734317,-0.37786573,1.0745079
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.17381398,-0.14081588,1.2859167,1.1842038
-0.44807732,-0.41130523,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,0.98622311,0.51174357,0.70885524
0.48530275,-0.14081588,0.40845683,1.2512401
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.20661581,1.8427727,-0.032577868,0.76370315
-0.45250093,0.89605999,0.38616639,0.66619576
-0.45250093,-0.59163147,-0.37786573,-0.94572324
-0.41711211,0.67065219,-0.37786573,-0.94572324
